|dates|Utah_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Utah_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Utah_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Utah_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Utah_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Utah_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Utah_Utah_UnitedStates.TotalPopulation.data|Utah_Utah_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|636235.0|0
