|dates|Pope_Minnesota_UnitedStates.BLS_EmployedPopulation.data|Pope_Minnesota_UnitedStates.BLS_EmployedPopulation.missing|Pope_Minnesota_UnitedStates.BLS_UnemployedPopulation.data|Pope_Minnesota_UnitedStates.BLS_UnemployedPopulation.missing|Pope_Minnesota_UnitedStates.BLS_UnemploymentRate.data|Pope_Minnesota_UnitedStates.BLS_UnemploymentRate.missing|Pope_Minnesota_UnitedStates.BLS_LaborForcePopulation.data|Pope_Minnesota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-29|6111.0|0|260.5|0|4.08851918700463|0|6371.5|0
0|2020-01-30|6111.0|0|260.5|0|4.08851918700463|0|6371.5|0
0|2020-01-31|6111.0|0|260.5|0|4.08851918700463|0|6371.5|0
0|2020-02-01|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-02-02|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-02-03|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-02-04|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-02-05|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-02-06|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-02-07|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-02-08|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-02-09|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-02-10|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-02-11|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-02-12|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-02-13|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-02-14|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-02-15|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-02-16|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-02-17|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-02-18|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-02-19|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-02-20|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-02-21|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-02-22|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-02-23|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-02-24|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-02-25|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-02-26|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-02-27|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-02-28|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-02-29|6152.5|0|243.0|0|3.7995465561723085|0|6395.5|0
0|2020-03-01|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-02|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-03|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-04|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-05|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-06|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-07|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-08|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-09|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-10|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-11|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-12|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-13|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-14|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-15|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-16|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-17|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-18|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-19|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-20|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-21|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-22|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-23|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-24|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-25|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-26|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-27|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-28|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-29|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-30|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-03-31|6113.0|0|249.5|0|3.9214145383104126|0|6362.5|0
0|2020-04-01|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-02|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-03|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-04|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-05|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-06|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-07|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-08|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-09|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-10|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-11|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-12|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-13|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-14|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-15|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-16|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-17|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-18|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-19|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-20|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-21|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-22|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-23|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-24|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-25|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-26|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-27|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-28|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-29|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-04-30|5936.0|0|391.0|0|6.179864074600917|0|6327.0|0
0|2020-05-01|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-02|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-03|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-04|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-05|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-06|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-07|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-08|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-09|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-10|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-11|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-12|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-13|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-14|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-15|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-16|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-17|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-18|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-19|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-20|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-21|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-22|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-23|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-24|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-25|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-26|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-27|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-28|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-29|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-30|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-05-31|6123.0|0|416.0|0|6.361829025844931|0|6539.0|0
0|2020-06-01|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-02|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-03|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-04|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-05|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-06|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-07|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-08|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-09|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-10|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-11|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-12|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-13|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-14|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-15|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-16|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-17|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-18|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-19|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-20|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-21|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-22|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-23|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-24|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-25|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-26|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-27|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-28|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-29|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-06-30|6451.0|0|334.0|0|4.922623434045689|0|6785.0|0
0|2020-07-01|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-02|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-03|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-04|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-05|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-06|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-07|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-08|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-09|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-10|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-11|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-12|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-13|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-14|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-15|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-16|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-17|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-18|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-19|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-20|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-21|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-22|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-23|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-24|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-25|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-26|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-27|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-28|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-29|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-30|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-07-31|6566.0|0|320.0|0|4.647110078419982|0|6886.0|0
0|2020-08-01|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-02|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-03|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-04|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-05|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-06|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-07|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-08|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-09|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-10|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-11|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-12|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-13|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-14|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-15|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-16|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-17|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-18|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-19|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-20|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-21|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-22|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-23|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-24|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-25|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-26|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-27|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-28|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-29|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-30|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-08-31|6403.0|0|266.0|0|3.988603988603989|0|6669.0|0
0|2020-09-01|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-02|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-03|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-04|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-05|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-06|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-07|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-08|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-09|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-10|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-11|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-12|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-13|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-14|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-15|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-16|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-17|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-18|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-19|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-20|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-21|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-22|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-23|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-24|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-25|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-26|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-27|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-28|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-29|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-09-30|6234.0|0|240.0|0|3.7071362372567194|0|6474.0|0
0|2020-10-01|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-02|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-03|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-04|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-05|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-06|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-07|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-08|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-09|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-10|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-11|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-12|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-13|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-14|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-15|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-16|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-17|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-18|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-19|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-20|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-21|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-22|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-23|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-24|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-25|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-26|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-27|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-28|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-29|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-30|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-10-31|6390.0|0|198.0|0|3.0054644808743167|0|6588.0|0
0|2020-11-01|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-02|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-03|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-04|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-05|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-06|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-07|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-08|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-09|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-10|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-11|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-12|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-13|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-14|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-15|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-16|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-17|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-18|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-19|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-20|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-21|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-22|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-23|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-24|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-25|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-26|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-27|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-28|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-29|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-11-30|6260.0|0|230.0|0|3.5439137134052388|0|6490.0|0
0|2020-12-01|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2020-12-02|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2020-12-03|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2020-12-04|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2020-12-05|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
0|2020-12-06|6281.0|0|282.0|0|4.296815480725278|0|6563.0|0
