|dates|Putnam_Missouri_UnitedStates.BLS_EmployedPopulation.data|Putnam_Missouri_UnitedStates.BLS_EmployedPopulation.missing|Putnam_Missouri_UnitedStates.BLS_UnemployedPopulation.data|Putnam_Missouri_UnitedStates.BLS_UnemployedPopulation.missing|Putnam_Missouri_UnitedStates.BLS_UnemploymentRate.data|Putnam_Missouri_UnitedStates.BLS_UnemploymentRate.missing|Putnam_Missouri_UnitedStates.BLS_LaborForcePopulation.data|Putnam_Missouri_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-28|2194.0|0|105.0|0|4.5672031317964334|0|2299.0|0
0|2020-01-29|2194.0|0|105.0|0|4.5672031317964334|0|2299.0|0
0|2020-01-30|2194.0|0|105.0|0|4.5672031317964334|0|2299.0|0
0|2020-01-31|2194.0|0|105.0|0|4.5672031317964334|0|2299.0|0
0|2020-02-01|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-02-02|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-02-03|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-02-04|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-02-05|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-02-06|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-02-07|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-02-08|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-02-09|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-02-10|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-02-11|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-02-12|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-02-13|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-02-14|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-02-15|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-02-16|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-02-17|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-02-18|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-02-19|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-02-20|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-02-21|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-02-22|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-02-23|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-02-24|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-02-25|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-02-26|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-02-27|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-02-28|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-02-29|2210.0|0|91.0|0|3.9548022598870056|0|2301.0|0
0|2020-03-01|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-02|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-03|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-04|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-05|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-06|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-07|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-08|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-09|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-10|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-11|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-12|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-13|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-14|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-15|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-16|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-17|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-18|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-19|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-20|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-21|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-22|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-23|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-24|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-25|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-26|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-27|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-28|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-29|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-30|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-03-31|2195.0|0|92.5|0|4.043715846994536|0|2287.5|0
0|2020-04-01|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-02|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-03|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-04|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-05|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-06|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-07|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-08|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-09|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-10|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-11|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-12|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-13|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-14|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-15|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-16|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-17|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-18|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-19|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-20|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-21|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-22|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-23|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-24|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-25|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-26|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-27|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-28|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-29|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-04-30|2199.5|0|131.5|0|5.641355641355641|0|2331.0|0
0|2020-05-01|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-02|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-03|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-04|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-05|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-06|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-07|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-08|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-09|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-10|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-11|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-12|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-13|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-14|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-15|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-16|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-17|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-18|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-19|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-20|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-21|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-22|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-23|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-24|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-25|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-26|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-27|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-28|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-29|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-30|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-05-31|2105.0|0|131.0|0|5.858676207513417|0|2236.0|0
0|2020-06-01|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-02|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-03|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-04|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-05|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-06|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-07|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-08|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-09|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-10|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-11|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-12|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-13|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-14|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-15|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-16|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-17|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-18|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-19|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-20|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-21|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-22|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-23|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-24|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-25|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-26|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-27|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-28|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-29|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-06-30|2200.0|0|126.0|0|5.417024935511608|0|2326.0|0
0|2020-07-01|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-02|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-03|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-04|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-05|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-06|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-07|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-08|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-09|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-10|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-11|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-12|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-13|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-14|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-15|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-16|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-17|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-18|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-19|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-20|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-21|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-22|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-23|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-24|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-25|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-26|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-27|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-28|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-29|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-30|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-07-31|2084.0|0|140.0|0|6.294964028776978|0|2224.0|0
0|2020-08-01|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-02|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-03|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-04|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-05|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-06|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-07|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-08|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-09|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-10|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-11|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-12|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-13|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-14|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-15|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-16|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-17|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-18|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-19|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-20|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-21|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-22|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-23|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-24|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-25|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-26|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-27|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-28|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-29|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-30|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-08-31|2192.0|0|100.0|0|4.363001745200698|0|2292.0|0
0|2020-09-01|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-02|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-03|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-04|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-05|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-06|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-07|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-08|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-09|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-10|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-11|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-12|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-13|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-14|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-15|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-16|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-17|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-18|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-19|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-20|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-21|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-22|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-23|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-24|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-25|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-26|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-27|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-28|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-29|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-09-30|2177.0|0|74.0|0|3.2874278098622836|0|2251.0|0
0|2020-10-01|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-02|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-03|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-04|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-05|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-06|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-07|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-08|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-09|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-10|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-11|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-12|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-13|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-14|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-15|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-16|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-17|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-18|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-19|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-20|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-21|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-22|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-23|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-24|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-25|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-26|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-27|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-28|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-29|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-30|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-10-31|2288.0|0|51.0|0|2.1804189824711413|0|2339.0|0
0|2020-11-01|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-02|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-03|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-04|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-05|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-06|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-07|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-08|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-09|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-10|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-11|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-12|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-13|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-14|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-15|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-16|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-17|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-18|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-19|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-20|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-21|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-22|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-23|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-24|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-25|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-26|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-27|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-28|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-29|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-11-30|2207.0|0|62.0|0|2.732481269281622|0|2269.0|0
0|2020-12-01|2119.0|0|83.0|0|3.7693006357856493|0|2202.0|0
0|2020-12-02|2119.0|0|83.0|0|3.7693006357856493|0|2202.0|0
0|2020-12-03|2119.0|0|83.0|0|3.7693006357856493|0|2202.0|0
0|2020-12-04|2119.0|0|83.0|0|3.7693006357856493|0|2202.0|0
0|2020-12-05|2119.0|0|83.0|0|3.7693006357856493|0|2202.0|0
0|2020-12-06|2119.0|0|83.0|0|3.7693006357856493|0|2202.0|0
