|dates|Licking_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Licking_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Licking_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Licking_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Licking_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Licking_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Licking_Ohio_UnitedStates.TotalPopulation.data|Licking_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|176862.0|0
