|dates|Socorro_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Socorro_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Socorro_NewMexico_UnitedStates.NYT_ConfirmedDeaths.data|Socorro_NewMexico_UnitedStates.NYT_ConfirmedDeaths.missing|Socorro_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Socorro_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Socorro_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Socorro_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
