|dates|Wasatch_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Wasatch_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Wasatch_Utah_UnitedStates.NYT_ConfirmedDeaths.data|Wasatch_Utah_UnitedStates.NYT_ConfirmedDeaths.missing|Wasatch_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Wasatch_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Wasatch_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Wasatch_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
