|dates|Mahnomen_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Mahnomen_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Mahnomen_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Mahnomen_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Mahnomen_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Mahnomen_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Mahnomen_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Mahnomen_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
