|dates|Roosevelt_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Roosevelt_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Roosevelt_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Roosevelt_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Roosevelt_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Roosevelt_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Roosevelt_Montana_UnitedStates.TotalPopulation.data|Roosevelt_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|11004.0|0
