|dates|Greene_Indiana_UnitedStates.BLS_EmployedPopulation.data|Greene_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Greene_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Greene_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Greene_Indiana_UnitedStates.BLS_UnemploymentRate.data|Greene_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Greene_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Greene_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-04|12665.0|0|608.0|0|4.580727793264522|0|13273.0|0
0|2020-03-05|12665.0|0|608.0|0|4.580727793264522|0|13273.0|0
0|2020-03-06|12665.0|0|608.0|0|4.580727793264522|0|13273.0|0
0|2020-03-07|12665.0|0|608.0|0|4.580727793264522|0|13273.0|0
0|2020-03-08|12665.0|0|608.0|0|4.580727793264522|0|13273.0|0
0|2020-03-09|12665.0|0|608.0|0|4.580727793264522|0|13273.0|0
0|2020-03-10|12665.0|0|608.0|0|4.580727793264522|0|13273.0|0
0|2020-03-11|12665.0|0|608.0|0|4.580727793264522|0|13273.0|0
0|2020-03-12|12665.0|0|608.0|0|4.580727793264522|0|13273.0|0
0|2020-03-13|12665.0|0|608.0|0|4.580727793264522|0|13273.0|0
0|2020-03-14|12665.0|0|608.0|0|4.580727793264522|0|13273.0|0
0|2020-03-15|12665.0|0|608.0|0|4.580727793264522|0|13273.0|0
0|2020-03-16|12665.0|0|608.0|0|4.580727793264522|0|13273.0|0
0|2020-03-17|12665.0|0|608.0|0|4.580727793264522|0|13273.0|0
0|2020-03-18|12665.0|0|608.0|0|4.580727793264522|0|13273.0|0
0|2020-03-19|12665.0|0|608.0|0|4.580727793264522|0|13273.0|0
0|2020-03-20|12665.0|0|608.0|0|4.580727793264522|0|13273.0|0
0|2020-03-21|12665.0|0|608.0|0|4.580727793264522|0|13273.0|0
0|2020-03-22|12665.0|0|608.0|0|4.580727793264522|0|13273.0|0
0|2020-03-23|12665.0|0|608.0|0|4.580727793264522|0|13273.0|0
0|2020-03-24|12665.0|0|608.0|0|4.580727793264522|0|13273.0|0
0|2020-03-25|12665.0|0|608.0|0|4.580727793264522|0|13273.0|0
0|2020-03-26|12665.0|0|608.0|0|4.580727793264522|0|13273.0|0
0|2020-03-27|12665.0|0|608.0|0|4.580727793264522|0|13273.0|0
0|2020-03-28|12665.0|0|608.0|0|4.580727793264522|0|13273.0|0
0|2020-03-29|12665.0|0|608.0|0|4.580727793264522|0|13273.0|0
0|2020-03-30|12665.0|0|608.0|0|4.580727793264522|0|13273.0|0
0|2020-03-31|12665.0|0|608.0|0|4.580727793264522|0|13273.0|0
0|2020-04-01|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-02|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-03|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-04|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-05|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-06|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-07|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-08|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-09|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-10|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-11|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-12|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-13|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-14|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-15|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-16|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-17|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-18|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-19|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-20|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-21|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-22|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-23|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-24|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-25|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-26|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-27|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-28|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-29|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-04-30|11000.5|0|1554.5|0|12.38152130625249|0|12555.0|0
0|2020-05-01|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-02|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-03|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-04|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-05|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-06|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-07|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-08|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-09|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-10|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-11|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-12|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-13|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-14|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-15|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-16|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-17|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-18|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-19|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-20|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-21|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-22|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-23|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-24|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-25|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-26|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-27|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-28|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-29|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-30|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-05-31|11913.0|0|1155.0|0|8.83838383838384|0|13068.0|0
0|2020-06-01|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-02|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-03|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-04|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-05|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-06|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-07|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-08|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-09|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-10|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-11|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-12|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-13|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-14|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-15|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-16|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-17|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-18|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-19|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-20|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-21|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-22|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-23|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-24|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-25|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-26|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-27|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-28|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-29|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-06-30|11920.0|0|1096.0|0|8.42040565457898|0|13016.0|0
0|2020-07-01|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-02|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-03|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-04|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-05|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-06|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-07|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-08|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-09|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-10|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-11|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-12|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-13|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-14|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-15|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-16|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-17|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-18|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-19|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-20|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-21|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-22|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-23|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-24|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-25|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-26|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-27|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-28|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-29|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-30|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-07-31|11952.0|0|975.0|0|7.542353214202831|0|12927.0|0
0|2020-08-01|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-02|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-03|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-04|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-05|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-06|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-07|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-08|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-09|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-10|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-11|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-12|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-13|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-14|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-15|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-16|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-17|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-18|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-19|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-20|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-21|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-22|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-23|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-24|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-25|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-26|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-27|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-28|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-29|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-30|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-08-31|12492.0|0|827.0|0|6.209174862977701|0|13319.0|0
0|2020-09-01|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-02|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-03|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-04|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-05|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-06|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-07|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-08|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-09|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-10|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-11|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-12|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-13|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-14|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-15|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-16|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-17|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-18|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-19|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-20|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-21|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-22|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-23|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-24|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-25|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-26|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-27|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-28|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-29|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-09-30|12688.0|0|690.0|0|5.157721632531021|0|13378.0|0
0|2020-10-01|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-02|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-03|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-04|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-05|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-06|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-07|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-08|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-09|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-10|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-11|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-12|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-13|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-14|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-15|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-16|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-17|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-18|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-19|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-20|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-21|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-22|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-23|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-24|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-25|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-26|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-27|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-28|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-29|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-30|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-10-31|12890.0|0|586.0|0|4.348471356485604|0|13476.0|0
0|2020-11-01|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-02|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-03|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-04|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-05|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-06|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-07|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-08|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-09|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-10|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-11|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-12|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-13|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-14|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-15|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-16|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-17|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-18|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-19|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-20|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-21|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-22|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-23|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-24|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-25|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-26|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-27|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-28|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-29|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-11-30|12893.0|0|574.0|0|4.262270735872875|0|13467.0|0
0|2020-12-01|12758.0|0|538.0|0|4.04632972322503|0|13296.0|0
0|2020-12-02|12758.0|0|538.0|0|4.04632972322503|0|13296.0|0
0|2020-12-03|12758.0|0|538.0|0|4.04632972322503|0|13296.0|0
0|2020-12-04|12758.0|0|538.0|0|4.04632972322503|0|13296.0|0
0|2020-12-05|12758.0|0|538.0|0|4.04632972322503|0|13296.0|0
0|2020-12-06|12758.0|0|538.0|0|4.04632972322503|0|13296.0|0
0|2020-12-07|12758.0|0|538.0|0|4.04632972322503|0|13296.0|0
0|2020-12-08|12758.0|0|538.0|0|4.04632972322503|0|13296.0|0
