|dates|Socorro_NewMexico_UnitedStates.AveragePrecipitationTotal.data|Socorro_NewMexico_UnitedStates.AveragePrecipitationTotal.missing|Socorro_NewMexico_UnitedStates.AveragePrecipitation.data|Socorro_NewMexico_UnitedStates.AveragePrecipitation.missing|Socorro_NewMexico_UnitedStates.AverageWindDirection.data|Socorro_NewMexico_UnitedStates.AverageWindDirection.missing|Socorro_NewMexico_UnitedStates.AverageWindSpeed.data|Socorro_NewMexico_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|272.5|0|6.104166666666667|0
0|2020-01-02|0.0|0|0.0|0|275.8333333333333|0|11.729166666666666|0
0|2020-01-03|0.0|0|0.0|0|270.1041666666667|0|8.03125|0
0|2020-01-04|0.0|0|0.0|0|212.34375|0|5.489583333333333|0
0|2020-01-05|0.0|0|0.0|0|202.91666666666666|0|6.239583333333333|0
0|2020-01-06|0.0|0|0.0|0|221.25|0|9.697916666666666|0
0|2020-01-07|0.0|0|0.0|0|269.6875|0|5.791666666666667|0
0|2020-01-08|0.0|0|0.0|0|204.11458333333334|0|7.791666666666667|0
0|2020-01-09|0.0|0|0.0|0|200.52083333333334|0|4.729166666666667|0
0|2020-01-10|0.0|0|0.0|0|298.2291666666667|0|11.869791666666666|0
0|2020-01-11|0.0|0|0.0|0|186.04166666666666|0|9.072916666666666|0
0|2020-01-12|0.0|0|0.0|0|160.9375|0|5.927083333333333|0
0|2020-01-13|0.0|0|0.0|0|170.52083333333334|0|6.895833333333333|0
0|2020-01-14|0.0|0|0.0|0|218.54166666666666|0|6.291666666666667|0
0|2020-01-15|0.0|0|0.0|0|280.2083333333333|0|6.270833333333333|0
0|2020-01-16|0.0|0|0.0005208333333333333|0|281.7708333333333|0|7.958333333333333|0
0|2020-01-17|0.0004166666666666667|0|0.0|0|182.60416666666666|0|8.90625|0
0|2020-01-18|0.0|0|0.0|0|291.5625|0|8.791666666666666|0
0|2020-01-19|0.0|0|0.0|0|326.6666666666667|0|9.541666666666666|0
0|2020-01-20|0.0|0|0.0|0|184.16666666666666|0|4.229166666666667|0
0|2020-01-21|0.0|0|0.0023958333333333336|0|155.3125|0|5.239583333333333|0
0|2020-01-22|0.0020833333333333333|0|0.0|0|198.95833333333334|0|8.6875|0
0|2020-01-23|0.0|0|0.0|0|258.5416666666667|0|6.4375|0
0|2020-01-24|0.0|0|0.0|0|212.70833333333334|0|4.302083333333333|0
0|2020-01-25|0.0|0|0.0|0|226.45833333333334|0|7.052083333333333|0
0|2020-01-26|0.0|0|0.0|0|194.375|0|4.208333333333333|0
0|2020-01-27|0.0|0|0.0|0|248.07291666666666|0|10.578125|0
0|2020-01-28|0.0|0|0.0|0|185.72916666666666|0|8.6875|0
0|2020-01-29|0.0|0|0.0|0|286.0416666666667|0|6.5625|0
0|2020-01-30|0.0|0|0.0|0|238.33333333333334|0|10.197916666666666|0
0|2020-01-31|0.0|0|0.0|0|230.41666666666666|0|7.208333333333333|0
0|2020-02-01|0.0|0|0.0|0|208.75|0|5.041666666666667|0
0|2020-02-02|0.0|0|0.0|0|207.08333333333334|0|7.78125|0
0|2020-02-03|0.0|0|0.0|0|160.72916666666666|0|10.916666666666666|0
0|2020-02-04|0.0|0|0.0|0|172.76041666666666|0|12.260416666666666|0
0|2020-02-05|0.0|0|0.0|0|217.60416666666666|0|6.895833333333333|0
0|2020-02-06|0.0|0|0.0|0|260.4166666666667|0|15.020833333333334|0
0|2020-02-07|0.0|0|0.0|0|243.33333333333334|0|9.927083333333334|0
0|2020-02-08|0.0|0|0.0|0|150.10416666666666|0|7.0625|0
0|2020-02-09|0.0|0|0.0|0|161.5625|0|6.364583333333333|0
0|2020-02-10|0.0|0|0.007916666666666667|0|127.39583333333333|0|3.2395833333333335|0
0|2020-02-11|0.006458333333333333|0|0.0017708333333333332|0|205.41666666666666|0|6.614583333333333|0
0|2020-02-12|0.000625|0|0.0|0|127.08333333333333|0|4.5625|0
0|2020-02-13|0.0|0|0.0|0|141.45833333333334|0|4.833333333333333|0
0|2020-02-14|0.0|0|0.0|0|173.33333333333334|0|6.197916666666667|0
0|2020-02-15|0.0|0|0.0|0|156.04166666666666|0|3.8020833333333335|0
0|2020-02-16|0.0|0|0.0|0|117.91666666666667|0|4.010416666666667|0
0|2020-02-17|0.0|0|0.0|0|168.38541666666666|0|6.53125|0
0|2020-02-18|0.0|0|0.0|0|198.07291666666666|0|6.041666666666667|0
0|2020-02-19|0.0|0|0.0|0|182.60416666666666|0|6.770833333333333|0
0|2020-02-20|0.0|0|0.0|0|218.28125|0|6.104166666666667|0
0|2020-02-21|0.0|0|0.0|0|133.02083333333334|0|5.697916666666667|0
0|2020-02-22|0.0|0|0.00020833333333333335|0|152.1875|0|5.260416666666667|0
0|2020-02-23|0.00020833333333333335|0|0.0|0|227.8125|0|10.916666666666666|0
0|2020-02-24|0.0|0|0.0|0|238.02083333333334|0|11.161458333333334|0
0|2020-02-25|0.0|0|0.0|0|276.7708333333333|0|13.583333333333334|0
0|2020-02-26|0.0|0|0.0|0|122.08333333333333|0|3.4583333333333335|0
0|2020-02-27|0.0|0|0.0|0|163.4375|0|4.96875|0
0|2020-02-28|0.0|0|0.0|0|243.59375|0|6.541666666666667|0
0|2020-02-29|0.0|0|0.0|0|191.66666666666666|0|8.958333333333334|0
0|2020-03-01|0.0|0|0.0|0|189.0625|0|6.208333333333333|0
0|2020-03-02|0.0|0|0.0|0|195.72916666666666|0|5.020833333333333|0
0|2020-03-03|0.0|0|0.0|0|218.33333333333334|0|8.479166666666666|0
0|2020-03-04|0.0|0|0.0|0|182.60416666666666|0|7.229166666666667|0
0|2020-03-05|0.0|0|0.0|0|158.125|0|6.197916666666667|0
0|2020-03-06|0.0|0|0.0|0|188.02083333333334|0|8.833333333333334|0
0|2020-03-07|0.0|0|0.0|0|173.02083333333334|0|9.4375|0
0|2020-03-08|0.0|0|0.0027083333333333334|0|169.79166666666666|0|8.260416666666666|0
0|2020-03-09|0.0016666666666666668|0|0.0|0|151.14583333333334|0|6.989583333333333|0
0|2020-03-10|0.0|0|0.0|0|148.59375|0|5.557291666666667|0
0|2020-03-11|0.00020833333333333335|0|0.000625|0|197.39583333333334|0|6.833333333333333|0
0|2020-03-12|0.00020833333333333335|0|0.0065625000000000015|0|152.34375|0|3.8541666666666665|0
0|2020-03-13|0.006875|0|0.003333333333333334|0|172.60416666666666|0|13.572916666666666|0
0|2020-03-14|0.0|0|0.0|0|152.8125|0|6.125|0
0|2020-03-15|0.0|0|0.0|0|193.4375|0|7.197916666666667|0
0|2020-03-16|0.0|0|0.0|0|209.58333333333334|0|9.177083333333334|0
0|2020-03-17|0.0|0|0.0|0|169.73958333333334|0|12.34375|0
0|2020-03-18|0.0|0|0.005416666666666667|0|170.83333333333334|0|11.713541666666666|0
0|2020-03-19|0.004166666666666667|0|0.0007291666666666667|0|219.6875|0|10.802083333333334|0
0|2020-03-20|0.0|0|0.0|0|158.125|0|8.427083333333334|0
0|2020-03-21|0.0|0|0.0|0|183.64583333333334|0|7.802083333333333|0
0|2020-03-22|0.0|0|0.0|0|113.85416666666667|0|5.90625|0
0|2020-03-23|0.0|0|0.0|0|179.79166666666666|0|8.84375|0
0|2020-03-24|0.0|0|0.0|0|227.91666666666666|0|10.53125|0
