|dates|Wayne_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Wayne_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Wayne_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Wayne_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Wayne_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Wayne_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Wayne_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Wayne_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-02|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-03|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-04|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-05|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-06|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-07|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-08|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-09|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-10|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-11|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-12|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-13|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-14|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-15|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-16|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-17|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-18|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-19|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-20|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-21|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-22|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-23|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-24|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-25|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-26|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-27|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-28|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-29|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-30|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-01-31|7016.0|0|459.0|0|6.1404682274247495|0|7475.0|0
0|2020-02-01|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-02-02|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-02-03|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-02-04|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-02-05|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-02-06|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-02-07|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-02-08|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-02-09|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-02-10|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-02-11|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-02-12|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-02-13|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-02-14|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-02-15|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-02-16|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-02-17|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-02-18|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-02-19|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-02-20|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-02-21|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-02-22|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-02-23|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-02-24|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-02-25|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-02-26|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-02-27|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-02-28|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-02-29|6940.0|0|414.5|0|5.636005166904616|0|7354.5|0
0|2020-03-01|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-02|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-03|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-04|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-05|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-06|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-07|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-08|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-09|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-10|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-11|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-12|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-13|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-14|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-15|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-16|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-17|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-18|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-19|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-20|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-21|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-22|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-23|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-24|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-25|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-26|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-27|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-28|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-29|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-30|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-03-31|6914.5|0|482.5|0|6.522914695146681|0|7397.0|0
0|2020-04-01|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-02|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-03|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-04|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-05|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-06|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-07|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-08|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-09|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-10|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-11|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-12|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-13|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-14|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-15|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-16|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-17|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-18|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-19|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-20|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-21|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-22|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-23|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-24|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-25|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-26|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-27|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-28|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-29|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-04-30|6360.5|0|1072.0|0|14.423141607803565|0|7432.5|0
0|2020-05-01|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-02|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-03|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-04|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-05|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-06|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-07|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-08|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-09|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-10|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-11|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-12|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-13|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-14|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-15|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-16|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-17|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-18|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-19|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-20|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-21|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-22|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-23|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-24|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-25|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-26|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-27|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-28|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-29|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-30|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-05-31|7040.0|0|664.0|0|8.61889927310488|0|7704.0|0
0|2020-06-01|6892.0|0|392.0|0|5.381658429434377|0|7284.0|0
0|2020-06-02|6892.0|0|392.0|0|5.381658429434377|0|7284.0|0
0|2020-06-03|6892.0|0|392.0|0|5.381658429434377|0|7284.0|0
0|2020-06-04|6892.0|0|392.0|0|5.381658429434377|0|7284.0|0
0|2020-06-05|6892.0|0|392.0|0|5.381658429434377|0|7284.0|0
0|2020-06-06|6892.0|0|392.0|0|5.381658429434377|0|7284.0|0
0|2020-06-07|6892.0|0|392.0|0|5.381658429434377|0|7284.0|0
0|2020-06-08|6892.0|0|392.0|0|5.381658429434377|0|7284.0|0
0|2020-06-09|6892.0|0|392.0|0|5.381658429434377|0|7284.0|0
0|2020-06-10|6892.0|0|392.0|0|5.381658429434377|0|7284.0|0
0|2020-06-11|6892.0|0|392.0|0|5.381658429434377|0|7284.0|0
0|2020-06-12|6892.0|0|392.0|0|5.381658429434377|0|7284.0|0
0|2020-06-13|6892.0|0|392.0|0|5.381658429434377|0|7284.0|0
0|2020-06-14|6892.0|0|392.0|0|5.381658429434377|0|7284.0|0
0|2020-06-15|6892.0|0|392.0|0|5.381658429434377|0|7284.0|0
0|2020-06-16|6892.0|0|392.0|0|5.381658429434377|0|7284.0|0
0|2020-06-17|6892.0|0|392.0|0|5.381658429434377|0|7284.0|0
0|2020-06-18|6892.0|0|392.0|0|5.381658429434377|0|7284.0|0
0|2020-06-19|6892.0|0|392.0|0|5.381658429434377|0|7284.0|0
