|dates|Poinsett_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Poinsett_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Poinsett_Arkansas_UnitedStates.NYT_ConfirmedDeaths.data|Poinsett_Arkansas_UnitedStates.NYT_ConfirmedDeaths.missing|Poinsett_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Poinsett_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Poinsett_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Poinsett_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
