|dates|Placer_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Placer_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Placer_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Placer_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Placer_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Placer_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Placer_California_UnitedStates.TotalPopulation.data|Placer_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|398329.0|0
