|dates|Jackson_Colorado_UnitedStates.AveragePrecipitationTotal.data|Jackson_Colorado_UnitedStates.AveragePrecipitationTotal.missing|Jackson_Colorado_UnitedStates.AveragePrecipitation.data|Jackson_Colorado_UnitedStates.AveragePrecipitation.missing|Jackson_Colorado_UnitedStates.AverageWindDirection.data|Jackson_Colorado_UnitedStates.AverageWindDirection.missing|Jackson_Colorado_UnitedStates.AverageWindSpeed.data|Jackson_Colorado_UnitedStates.AverageWindSpeed.missing
0|2020-01-22|0.0|0|0.0|0|212.55208333333334|0|7.140625|0
0|2020-01-23|0.0|0|0.0|0|167.91666666666666|0|6.145833333333333|0
0|2020-01-24|0.0|0|0.0|0|193.4375|0|7.572916666666667|0
0|2020-01-25|0.0|0|0.0|0|200.625|0|8.572916666666666|0
0|2020-01-26|0.0|0|0.0|0|201.66666666666666|0|9.875|0
0|2020-01-27|0.0|0|0.0|0|193.125|0|6.317708333333333|0
0|2020-01-28|0.0|0|0.0|0|170.625|0|8.270833333333334|0
0|2020-01-29|0.0|0|0.0|0|200.9375|0|5.645833333333333|0
0|2020-01-30|0.0|0|0.0|0|221.77083333333334|0|9.479166666666666|0
0|2020-01-31|0.0|0|0.0|0|155.10416666666666|0|7.770833333333333|0
0|2020-02-01|0.0|0|0.0|0|195.15625|0|13.369791666666666|0
0|2020-02-02|0.0|0|0.0|0|176.25|0|12.645833333333334|0
0|2020-02-03|0.0|0|0.0|0|226.35416666666666|0|13.364583333333334|0
0|2020-02-04|0.0|0|0.0|0|223.28125|0|8.598958333333334|0
0|2020-02-05|0.0|0|0.0|0|171.40625|0|9.296875|0
0|2020-02-06|0.0|0|0.0|0|250.20833333333334|0|11.208333333333334|0
0|2020-02-07|0.0|0|0.0|0|174.47916666666666|0|6.270833333333333|0
0|2020-02-08|0.0|0|0.0|0|241.77083333333334|0|15.520833333333334|0
0|2020-02-09|0.0|0|0.0|0|162.39583333333334|0|5.302083333333333|0
0|2020-02-10|0.0|0|0.0|0|213.48958333333334|0|7.546875|0
0|2020-02-11|0.0|0|0.0|0|95.10416666666667|0|4.041666666666667|0
0|2020-02-12|0.0|0|0.0|0|101.45833333333333|0|3.5572916666666665|0
0|2020-02-13|0.0|0|0.0|0|124.01041666666667|0|5.072916666666667|0
0|2020-02-14|0.0|0|0.0|0|179.375|0|11.916666666666666|0
0|2020-02-15|0.0|0|0.0|0|189.47916666666666|0|12.0625|0
0|2020-02-16|0.0|0|0.0|0|215.0|0|12.302083333333334|0
0|2020-02-17|0.0|0|0.0|0|214.0625|0|7.3125|0
0|2020-02-18|0.0|0|0.0|0|84.375|0|3.4791666666666665|0
0|2020-02-19|0.0|0|0.0|0|127.96875|0|4.708333333333333|0
0|2020-02-20|0.0|0|0.0|0|59.53125|0|2.3020833333333335|0
0|2020-02-21|0.0|0|0.0|0|92.39583333333333|0|3.625|0
0|2020-02-22|0.0|0|0.0|0|136.77083333333334|0|4.760416666666667|0
0|2020-02-23|0.0|0|0.0|0|95.20833333333333|0|4.083333333333333|0
0|2020-02-24|0.0|0|0.0|0|230.10416666666666|0|12.09375|0
0|2020-02-25|0.0|0|0.0|0|288.5416666666667|0|13.364583333333334|0
0|2020-02-26|0.0|0|0.0|0|171.30208333333334|0|9.026041666666666|0
0|2020-02-27|0.0|0|0.0|0|217.08333333333334|0|9.072916666666666|0
0|2020-02-28|0.0|0|0.0|0|168.54166666666666|0|9.546875|0
0|2020-02-29|0.0|0|0.0|0|187.1875|0|10.572916666666666|0
0|2020-03-01|0.0|0|0.0|0|209.63541666666666|0|9.885416666666666|0
0|2020-03-02|0.0|0|0.0|0|183.75|0|10.765625|0
0|2020-03-03|0.0|0|0.0|0|186.61458333333334|0|11.734375|0
0|2020-03-04|0.0|0|0.0|0|169.0625|0|7.1875|0
0|2020-03-05|0.0|0|0.0|0|176.45833333333334|0|7.75|0
0|2020-03-06|0.0|0|0.0|0|101.25|0|4.197916666666667|0
0|2020-03-07|0.0|0|0.0|0|152.91666666666666|0|6.854166666666667|0
0|2020-03-08|0.0|0|0.0|0|176.09375|0|7.817708333333333|0
0|2020-03-09|0.0|0|0.0|0|202.55208333333334|0|8.182291666666666|0
0|2020-03-10|0.0|0|0.0|0|202.8125|0|11.5625|0
0|2020-03-11|0.0|0|0.0|0|199.63541666666666|0|15.65625|0
0|2020-03-12|0.0|0|0.0|0|199.27083333333334|0|9.885416666666666|0
0|2020-03-13|0.0|0|0.0|0|106.77083333333333|0|4.84375|0
0|2020-03-14|0.0|0|0.0|0|183.38541666666666|0|10.036458333333334|0
0|2020-03-15|0.0|0|0.0|0|177.44791666666666|0|7.989583333333333|0
0|2020-03-16|0.0|0|0.0|0|176.45833333333334|0|8.260416666666666|0
0|2020-03-17|0.0|0|0.0|0|162.5|0|8.494791666666666|0
0|2020-03-18|0.0|0|0.0|0|162.1875|0|9.333333333333334|0
0|2020-03-19|0.0|0|0.0|0|182.29166666666666|0|7.786458333333333|0
0|2020-03-20|0.0|0|0.0|0|165.83333333333334|0|6.411458333333333|0
0|2020-03-21|0.0|0|0.0|0|185.20833333333334|0|9.572916666666666|0
0|2020-03-22|0.0|0|0.0|0|215.0|0|10.328125|0
0|2020-03-23|0.0|0|0.0|0|194.01041666666666|0|10.4375|0
0|2020-03-24|0.0|0|0.0|0|209.375|0|14.645833333333334|0
0|2020-03-25|0.0|0|0.0|0|220.3125|0|16.354166666666668|0
0|2020-03-26|0.0|0|0.0|0|250.52083333333334|0|14.458333333333334|0
0|2020-03-27|0.0|0|0.0|0|273.90625|0|10.708333333333334|0
0|2020-03-28|0.0|0|0.0|0|200.57291666666666|0|9.973958333333334|0
0|2020-03-29|0.0|0|0.0|0|193.48958333333334|0|9.744791666666666|0
0|2020-03-30|0.0|0|0.0|0|145.41666666666666|0|6.1875|0
0|2020-03-31|0.0|0|0.0|0|200.10416666666666|0|14.921875|0
0|2020-04-01|0.0|0|0.0|0|190.41666666666666|0|12.46875|0
0|2020-04-02|0.0|0|0.0|0|277.0833333333333|0|13.265625|0
0|2020-04-03|0.0|0|0.0|0|137.39583333333334|0|6.135416666666667|0
0|2020-04-04|0.0|0|0.0|0|192.55208333333334|0|10.640625|0
0|2020-04-05|0.0|0|0.0|0|170.83333333333334|0|10.317708333333334|0
0|2020-04-06|0.0|0|0.0|0|190.20833333333334|0|12.385416666666666|0
0|2020-04-07|0.0|0|0.0|0|220.9375|0|12.442708333333334|0
0|2020-04-08|0.0|0|0.0|0|209.0625|0|8.505208333333334|0
0|2020-04-09|0.0|0|0.0|0|160.9375|0|4.770833333333333|0
0|2020-04-10|0.0|0|0.0|0|204.42708333333334|0|10.25|0
0|2020-04-11|0.0|0|0.0|0|215.3125|0|12.21875|0
0|2020-04-12|0.0|0|0.0|0|328.6458333333333|0|12.072916666666666|0
0|2020-04-13|0.0|0|0.0|0|328.125|0|10.916666666666666|0
0|2020-04-14|0.0|0|0.0|0|219.58333333333334|0|10.4375|0
0|2020-04-15|0.0|0|0.0|0|189.11458333333334|0|9.963541666666666|0
0|2020-04-16|0.0|0|0.0|0|265.9895833333333|0|7.729166666666667|0
0|2020-04-17|0.0|0|0.0|0|140.88541666666666|0|7.140625|0
0|2020-04-18|0.0|0|0.0|0|158.64583333333334|0|6.635416666666667|0
0|2020-04-19|0.0|0|0.0|0|186.40625|0|7.932291666666667|0
0|2020-04-20|0.0|0|0.0|0|180.05208333333334|0|5.984375|0
0|2020-04-21|0.0|0|0.0|0|169.375|0|5.619791666666667|0
0|2020-04-22|0.0|0|0.0|0|190.9375|0|7.848958333333333|0
0|2020-04-23|0.0|0|0.0|0|215.10416666666666|0|10.9375|0
0|2020-04-24|0.0|0|0.0|0|292.6041666666667|0|10.817708333333334|0
0|2020-04-25|0.0|0|0.0|0|193.80208333333334|0|7.963541666666667|0
0|2020-04-26|0.0|0|0.0|0|186.875|0|11.322916666666666|0
0|2020-04-27|0.0|0|0.0|0|191.04166666666666|0|10.75|0
0|2020-04-28|0.0|0|0.0|0|257.1875|0|14.760416666666666|0
0|2020-04-29|0.0|0|0.0|0|165.3125|0|6.239583333333333|0
0|2020-04-30|0.0|0|0.0|0|197.08333333333334|0|9.645833333333334|0
0|2020-05-01|0.0|0|0.0|0|217.39583333333334|0|10.822916666666666|0
0|2020-05-02|0.0|0|0.0|0|159.42708333333334|0|7.052083333333333|0
0|2020-05-03|0.0|0|0.0|0|223.33333333333334|0|10.958333333333334|0
0|2020-05-04|0.0|0|0.0|0|187.39583333333334|0|8.708333333333334|0
0|2020-05-05|0.0|0|0.0|0|188.33333333333334|0|8.09375|0
0|2020-05-06|0.0|0|0.0|0|205.57291666666666|0|9.515625|0
0|2020-05-07|0.0|0|0.0|0|263.4895833333333|0|17.28125|0
0|2020-05-08|0.0|0|0.0|0|202.5|0|7.421875|0
0|2020-05-09|0.0|0|0.0|0|271.9791666666667|0|9.005208333333334|0
0|2020-05-10|0.0|0|0.0|0|155.46875|0|5.104166666666667|0
0|2020-05-11|0.0|0|0.0|0|152.34375|0|7.958333333333333|0
0|2020-05-12|0.0|0|0.0|0|188.4375|0|12.151041666666666|0
0|2020-05-13|0.0|0|0.0|0|225.41666666666666|0|12.84375|0
0|2020-05-14|0.0|0|0.0|0|185.57291666666666|0|8.604166666666666|0
0|2020-05-15|0.0|0|0.0|0|155.52083333333334|0|5.421875|0
0|2020-05-16|0.0|0|0.0|0|197.13541666666666|0|5.380208333333333|0
0|2020-05-17|0.0|0|0.0|0|159.94791666666666|0|5.927083333333333|0
0|2020-05-18|0.0|0|0.0|0|173.95833333333334|0|11.03125|0
0|2020-05-19|0.0|0|0.0|0|169.11458333333334|0|12.166666666666666|0
0|2020-05-20|0.0|0|0.0|0|204.79166666666666|0|11.208333333333334|0
0|2020-05-21|0.0|0|0.0|0|204.53125|0|11.380208333333334|0
0|2020-05-22|0.0|0|0.0|0|160.57291666666666|0|8.666666666666666|0
0|2020-05-23|0.0|0|0.0|0|202.08333333333334|0|10.276041666666666|0
0|2020-05-24|0.0|0|0.0|0|226.35416666666666|0|8.072916666666666|0
0|2020-05-25|0.0|0|0.0|0|141.97916666666666|0|3.609375|0
0|2020-05-26|0.0|0|0.0|0|181.35416666666666|0|7.052083333333333|0
0|2020-05-27|0.0|0|0.0|0|184.0625|0|7.03125|0
0|2020-05-28|0.0|0|0.0|0|171.77083333333334|0|5.895833333333333|0
0|2020-05-29|0.0|0|0.0|0|185.625|0|7.130208333333333|0
0|2020-05-30|0.0|0|0.0|0|149.11458333333334|0|7.421875|0
0|2020-05-31|0.0|0|0.0|0|177.1875|0|8.447916666666666|0
0|2020-06-01|0.0|0|0.0|0|191.30208333333334|0|9.104166666666666|0
0|2020-06-02|0.0|0|0.0|0|169.0625|0|5.677083333333333|0
0|2020-06-03|0.0|0|0.0|0|191.5625|0|8.5|0
0|2020-06-04|0.0|0|0.0|0|208.59375|0|11.609375|0
0|2020-06-05|0.0|0|0.0|0|161.09375|0|7.635416666666667|0
0|2020-06-06|0.0|0|0.0|0|179.58333333333334|0|12.604166666666666|0
0|2020-06-07|0.0|0|0.0|0|214.16666666666666|0|15.942708333333334|0
0|2020-06-08|0.0|0|0.0|0|282.03125|0|12.364583333333334|0
0|2020-06-09|0.0|0|0.0|0|191.35416666666666|0|9.65625|0
0|2020-06-10|0.0|0|0.0|0|218.69791666666666|0|8.125|0
0|2020-06-11|0.0|0|0.0|0|176.66666666666666|0|6.369791666666667|0
0|2020-06-12|0.0|0|0.0|0|146.40625|0|6.192708333333333|0
0|2020-06-13|0.0|0|0.0|0|166.04166666666666|0|10.40625|0
0|2020-06-14|0.0|0|0.0|0|189.58333333333334|0|12.479166666666666|0
0|2020-06-15|0.0|0|0.0|0|162.23958333333334|0|9.098958333333334|0
0|2020-06-16|0.0|0|0.0|0|165.20833333333334|0|14.96875|0
0|2020-06-17|0.0|0|0.0|0|228.90625|0|15.6875|0
0|2020-06-18|0.0|0|0.0|0|162.39583333333334|0|6.666666666666667|0
0|2020-06-19|0.0|0|0.0|0|208.33333333333334|0|8.588541666666666|0
0|2020-06-20|0.0|0|0.0|0|188.85416666666666|0|8.171875|0
0|2020-06-21|0.0|0|0.0|0|175.78125|0|6.979166666666667|0
0|2020-06-22|0.0|0|0.0|0|174.6875|0|4.84375|0
0|2020-06-23|0.0|0|0.0|0|143.38541666666666|0|5.5625|0
0|2020-06-24|0.0|0|0.0|0|142.91666666666666|0|6.354166666666667|0
0|2020-06-25|0.0|0|0.0|0|155.05208333333334|0|7.994791666666667|0
0|2020-06-26|0.0|0|0.0|0|161.35416666666666|0|7.322916666666667|0
0|2020-06-27|0.0|0|0.0|0|188.64583333333334|0|8.072916666666666|0
0|2020-06-28|0.0|0|0.0|0|173.85416666666666|0|11.244791666666666|0
0|2020-06-29|0.0|0|0.0|0|210.26041666666666|0|14.953125|0
0|2020-06-30|0.0|0|0.0|0|232.08333333333334|0|14.677083333333334|0
0|2020-07-01|0.0|0|0.0|0|175.0|0|8.302083333333334|0
0|2020-07-02|0.0|0|0.0|0|173.17708333333334|0|7.984375|0
0|2020-07-03|0.0|0|0.0|0|147.08333333333334|0|6.166666666666667|0
0|2020-07-04|0.0|0|0.0|0|148.33333333333334|0|7.541666666666667|0
0|2020-07-05|0.0|0|0.0|0|147.5|0|5.828125|0
0|2020-07-06|0.0|0|0.0|0|127.13541666666667|0|7.130208333333333|0
0|2020-07-07|0.0|0|0.0|0|190.67708333333334|0|11.114583333333334|0
0|2020-07-08|0.0|0|0.0|0|188.38541666666666|0|9.010416666666666|0
0|2020-07-09|0.0|0|0.0|0|181.30208333333334|0|7.520833333333333|0
0|2020-07-10|0.0|0|0.0|0|178.4375|0|8.635416666666666|0
0|2020-07-11|0.0|0|0.0|0|171.19791666666666|0|6.010416666666667|0
0|2020-07-12|0.0|0|0.0|0|145.20833333333334|0|9.729166666666666|0
0|2020-07-13|0.0|0|0.0|0|184.73958333333334|0|11.46875|0
0|2020-07-14|0.0|0|0.0|0|204.6875|0|9.895833333333334|0
0|2020-07-15|0.0|0|0.0|0|195.78125|0|7.890625|0
0|2020-07-16|0.0|0|0.0|0|169.21875|0|8.151041666666666|0
0|2020-07-17|0.0|0|0.0|0|186.40625|0|8.010416666666666|0
0|2020-07-18|0.0|0|0.0|0|173.80208333333334|0|9.34375|0
0|2020-07-19|0.0|0|0.0|0|203.75|0|8.723958333333334|0
0|2020-07-20|0.0|0|0.0|0|197.91666666666666|0|7.770833333333333|0
0|2020-07-21|0.0|0|0.0|0|167.29166666666666|0|7.442708333333333|0
0|2020-07-22|0.0|0|0.0|0|145.52083333333334|0|5.911458333333333|0
0|2020-07-23|0.0|0|0.0|0|163.33333333333334|0|7.984375|0
0|2020-07-24|0.0|0|0.0|0|160.26041666666666|0|5.1875|0
0|2020-07-25|0.0|0|0.0|0|140.52083333333334|0|5.53125|0
0|2020-07-26|0.0|0|0.0|0|95.05208333333333|0|4.296875|0
0|2020-07-27|0.0|0|0.0|0|102.8125|0|6.072916666666667|0
0|2020-07-28|0.0|0|0.0|0|151.35416666666666|0|7.776041666666667|0
0|2020-07-29|0.0|0|0.0|0|237.65625|0|11.765625|0
0|2020-07-30|0.0|0|0.0|0|202.29166666666666|0|10.385416666666666|0
0|2020-07-31|0.0|0|0.0|0|97.08333333333333|0|8.723958333333334|0
0|2020-08-01|0.0|0|0.0|0|143.85416666666666|0|6.197916666666667|0
0|2020-08-02|0.0|0|0.0|0|129.27083333333334|0|6.364583333333333|0
0|2020-08-03|0.0|0|0.0|0|181.09375|0|6.807291666666667|0
0|2020-08-04|0.0|0|0.0|0|211.71875|0|8.041666666666666|0
0|2020-08-05|0.0|0|0.0|0|11.25|0|0.5625|0
0|2020-08-06|0.0|0|0.0|0|162.13541666666666|0|7.807291666666667|0
0|2020-08-07|0.0|0|0.0|0|181.35416666666666|0|9.114583333333334|0
0|2020-08-08|0.0|0|0.0|0|185.88541666666666|0|7.864583333333333|0
0|2020-08-09|0.0|0|0.0|0|180.0|0|8.161458333333334|0
0|2020-08-10|0.0|0|0.0|0|172.1875|0|7.1875|0
0|2020-08-11|0.0|0|0.0|0|190.15625|0|8.729166666666666|0
0|2020-08-12|0.0|0|0.0|0|183.75|0|10.119791666666666|0
0|2020-08-13|0.0|0|0.0|0|176.19791666666666|0|8.770833333333334|0
0|2020-08-14|0.0|0|0.0|0|180.98958333333334|0|8.609375|0
0|2020-08-15|0.0|0|0.0|0|173.33333333333334|0|6.609375|0
0|2020-08-16|0.0|0|0.0|0|5.572916666666667|0|0.28125|0
0|2020-08-17|0.0|0|0.0|0|211.45833333333334|0|6.666666666666667|0
0|2020-08-18|0.0|0|0.0|0|194.01041666666666|0|7.677083333333333|0
0|2020-08-19|0.0|0|0.0|0|142.55208333333334|0|6.005208333333333|0
0|2020-08-20|0.0|0|0.0|0|181.61458333333334|0|5.640625|0
0|2020-08-21|0.0|0|0.0|0|142.1875|0|4.916666666666667|0
0|2020-08-22|0.0|0|0.0|0|116.82291666666667|0|3.8541666666666665|0
0|2020-08-23|0.0|0|0.0|0|127.8125|0|4.9375|0
0|2020-08-24|0.0|0|0.0|0|136.82291666666666|0|5.734375|0
0|2020-08-25|0.0|0|0.0|0|138.64583333333334|0|6.78125|0
0|2020-08-26|0.0|0|0.0|0|246.61458333333334|0|6.072916666666667|0
0|2020-08-27|0.0|0|0.0|0|156.66666666666666|0|7.03125|0
0|2020-08-28|0.0|0|0.0|0|143.28125|0|5.953125|0
0|2020-08-29|0.0|0|0.0|0|147.65625|0|8.25|0
0|2020-08-30|0.0|0|0.0|0|219.21875|0|11.744791666666666|0
0|2020-08-31|0.0|0|0.0|0|220.05208333333334|0|9.916666666666666|0
0|2020-09-01|0.0|0|0.0|0|227.39583333333334|0|8.75|0
0|2020-09-02|0.0|0|0.0|0|214.0625|0|8.359375|0
0|2020-09-03|0.0|0|0.0|0|140.0|0|5.947916666666667|0
0|2020-09-04|0.0|0|0.0|0|166.25|0|5.317708333333333|0
0|2020-09-05|0.0|0|0.0|0|147.34375|0|6.598958333333333|0
0|2020-09-06|0.0|0|0.0|0|189.27083333333334|0|11.65625|0
0|2020-09-07|0.0|0|0.0|0|147.29166666666666|0|6.416666666666667|0
0|2020-09-08|0.0|0|0.0|0|99.0625|0|17.34375|0
0|2020-09-09|0.0|0|0.0|0|14.53125|0|0.6510416666666666|0
0|2020-09-10|0.0|0|0.0|0|152.08333333333334|0|5.229166666666667|0
0|2020-09-11|0.0|0|0.0|0|119.58333333333333|0|3.0625|0
0|2020-09-12|0.0|0|0.0|0|146.04166666666666|0|4.322916666666667|0
0|2020-09-13|0.0|0|0.0|0|42.916666666666664|0|1.8958333333333333|0
0|2020-09-14|0.0|0|0.0|0|100.0|0|3.7239583333333335|0
0|2020-09-15|0.0|0|0.0|0|160.52083333333334|0|5.854166666666667|0
0|2020-09-16|0.0|0|0.0|0|113.54166666666667|0|4.322916666666667|0
0|2020-09-17|0.0|0|0.0|0|68.95833333333333|0|4.135416666666667|0
0|2020-09-18|0.0|0|0.0|0|50.0|0|6.0|0
0|2020-09-19|0.0|0|0.0|0|50.0|0|6.0|0
0|2020-09-20|0.0|0|0.0|0|50.0|0|6.0|0
0|2020-09-21|0.0|0|0.0|0|102.8125|0|6.697916666666667|0
0|2020-09-22|0.0|0|0.0|0|110.52083333333333|0|4.75|0
0|2020-09-23|0.0|0|0.0|0|193.75|0|8.364583333333334|0
0|2020-09-24|0.0|0|0.0|0|164.58333333333334|0|7.927083333333333|0
0|2020-09-25|0.0|0|0.0|0|192.44791666666666|0|9.890625|0
0|2020-09-26|0.0|0|0.0|0|241.19791666666666|0|16.041666666666668|0
0|2020-09-27|0.0|0|0.0|0|299.9479166666667|0|12.604166666666666|0
0|2020-09-28|0.0|0|0.0|0|198.75|0|5.885416666666667|0
0|2020-09-29|0.0|0|0.0|0|152.08333333333334|0|5.734375|0
0|2020-09-30|0.0|0|0.0|0|162.29166666666666|0|6.473958333333333|0
0|2020-10-01|0.0|0|0.0|0|178.69791666666666|0|7.130208333333333|0
0|2020-10-02|0.0|0|0.0|0|171.30208333333334|0|7.140625|0
0|2020-10-03|0.0|0|0.0|0|196.25|0|8.588541666666666|0
0|2020-10-04|0.0|0|0.0|0|164.94791666666666|0|7.208333333333333|0
0|2020-10-05|0.0|0|0.0|0|203.69791666666666|0|8.583333333333334|0
0|2020-10-06|0.0|0|0.0|0|153.80208333333334|0|6.442708333333333|0
0|2020-10-07|0.0|0|0.0|0|151.82291666666666|0|5.036458333333333|0
0|2020-10-08|0.0|0|0.0|0|189.73958333333334|0|6.96875|0
0|2020-10-09|0.0|0|0.0|0|160.78125|0|6.447916666666667|0
0|2020-10-10|0.0|0|0.0|0|158.79166666666666|0|7.59375|0
0|2020-10-11|0.0|0|0.0|0|240.9375|0|15.40625|0
0|2020-10-12|0.0|0|0.0|0|196.35416666666666|0|12.46875|0
0|2020-10-13|0.0|0|0.0|0|210.41666666666666|0|12.354166666666666|0
0|2020-10-14|0.0|0|0.0|0|268.0729166666667|0|21.192708333333332|0
0|2020-10-15|0.0|0|0.0|0|188.22916666666666|0|7.666666666666667|0
0|2020-10-16|0.0|0|0.0|0|200.0|0|15.484375|0
0|2020-10-17|0.0|0|0.0|0|257.5520833333333|0|16.869791666666668|0
0|2020-10-18|0.0|0|0.0|0|226.92708333333334|0|14.283333333333333|0
0|2020-10-19|0.0|0|0.0|0|201.66666666666666|0|15.223958333333334|0
0|2020-10-20|0.0|0|0.0|0|196.66666666666666|0|12.932291666666666|0
0|2020-10-21|0.0|0|0.0|0|206.40625|0|14.890625|0
0|2020-10-22|0.0|0|0.0|0|254.6875|0|15.104166666666666|0
0|2020-10-23|0.0|0|0.0|0|157.08333333333334|0|7.859375|0
0|2020-10-24|0.0|0|0.0|0|214.79166666666666|0|14.479166666666666|0
0|2020-10-25|0.0|0|0.0|0|215.9375|0|11.302083333333334|0
0|2020-10-26|0.0|0|0.0|0|169.01041666666666|0|7.557291666666667|0
0|2020-10-27|0.0|0|0.0|0|52.135416666666664|0|1.4791666666666667|0
0|2020-10-28|0.0|0|0.0|0|101.09375|0|2.484375|0
0|2020-10-29|0.0|0|0.0|0|69.6875|0|3.4270833333333335|0
0|2020-10-30|0.0|0|0.0|0|145.625|0|6.479166666666667|0
0|2020-10-31|0.0|0|0.0|0|206.51041666666666|0|9.40625|0
0|2020-11-01|0.0|0|0.0|0|158.41145833333334|0|8.432291666666666|0
0|2020-11-02|0.0|0|0.0|0|131.82291666666666|0|5.229166666666667|0
0|2020-11-03|0.0|0|0.0|0|136.66666666666666|0|5.432291666666667|0
0|2020-11-04|0.0|0|0.0|0|149.73958333333334|0|5.729166666666667|0
0|2020-11-05|0.0|0|0.0|0|144.79166666666666|0|6.869791666666667|0
0|2020-11-06|0.0|0|0.0|0|155.46875|0|8.755208333333334|0
0|2020-11-07|0.0|0|0.0|0|174.11458333333334|0|9.125|0
0|2020-11-08|0.0|0|0.0|0|180.0|0|3.0|0
0|2020-11-09|0.0|0|0.0|0|153.85416666666666|0|5.020833333333333|0
0|2020-11-10|0.0|0|0.0|0|177.76041666666666|0|14.244791666666666|0
0|2020-11-11|0.0|0|0.0|0|239.42708333333334|0|14.8125|0
0|2020-11-12|0.0|0|0.0|0|214.79166666666666|0|12.583333333333334|0
0|2020-11-13|0.0|0|0.0|0|181.09375|0|16.416666666666668|0
0|2020-11-14|0.0|0|0.0|0|253.33333333333334|0|17.651041666666668|0
0|2020-11-15|0.0|0|0.0|0|211.5625|0|15.447916666666666|0
0|2020-11-16|0.0|0|0.0|0|201.97916666666666|0|11.645833333333334|0
0|2020-11-17|0.0|0|0.0|0|151.14583333333334|0|8.651041666666666|0
0|2020-11-18|0.0|0|0.0|0|205.20833333333334|0|15.864583333333334|0
0|2020-11-19|0.0|0|0.0|0|211.875|0|11.229166666666666|0
0|2020-11-20|0.0|0|0.0|0|182.96875|0|4.494791666666667|0
0|2020-11-21|0.0|0|0.0|0|152.29166666666666|0|6.1875|0
0|2020-11-22|0.0|0|0.0|0|121.77083333333333|0|4.973958333333333|0
0|2020-11-23|0.0|0|0.0|0|172.8125|0|7.916666666666667|0
0|2020-11-24|0.0|0|0.0|0|277.8125|0|10.197916666666666|0
0|2020-11-25|0.0|0|0.0|0|171.40625|0|11.510416666666666|0
0|2020-11-26|0.0|0|0.0|0|194.79166666666666|0|6.364583333333333|0
0|2020-11-27|0.0|0|0.0|0|102.76041666666667|0|4.890625|0
0|2020-11-28|0.0|0|0.0|0|114.73958333333333|0|4.65625|0
0|2020-11-29|0.0|0|0.0|0|150.3125|0|5.645833333333333|0
0|2020-11-30|0.0|0|0.0|0|159.0625|0|9.552083333333334|0
0|2020-12-01|0.0|0|0.0|0|262.2916666666667|0|10.984375|0
0|2020-12-02|0.0|0|0.0|0|203.02083333333334|0|6.25|0
0|2020-12-03|0.0|0|0.0|0|99.6875|0|4.442708333333333|0
0|2020-12-04|0.0|0|0.0|0|93.02083333333333|0|3.8489583333333335|0
0|2020-12-05|0.0|0|0.0|0|98.80208333333333|0|3.921875|0
0|2020-12-06|0.0|0|0.0|0|117.55208333333333|0|4.411458333333333|0
0|2020-12-07|0.0|0|0.0|0|87.03125|0|4.119791666666667|0
0|2020-12-08|0.0|0|0.0|0|122.55208333333333|0|4.890625|0
0|2020-12-09|0.0|0|0.0|0|151.92708333333334|0|6.557291666666667|0
0|2020-12-10|0.0|0|0.0|0|159.32291666666666|0|5.072916666666667|0
0|2020-12-11|0.0|0|0.0|0|171.14583333333334|0|5.760416666666667|0
0|2020-12-12|0.0|0|0.0|0|243.75|0|11.822916666666666|0
