|dates|Pierce_NorthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Pierce_NorthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Pierce_NorthDakota_UnitedStates.Male_Total_Population.data|Pierce_NorthDakota_UnitedStates.Male_Total_Population.missing|Pierce_NorthDakota_UnitedStates.Female_Total_Population.data|Pierce_NorthDakota_UnitedStates.Female_Total_Population.missing|Pierce_NorthDakota_UnitedStates.MaleAndFemale_Under18_Population.data|Pierce_NorthDakota_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-03-18|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-03-19|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-03-20|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-03-21|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-03-22|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-03-23|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-03-24|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-03-25|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-03-26|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-03-27|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-03-28|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-03-29|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-03-30|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-03-31|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-01|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-02|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-03|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-04|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-05|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-06|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-07|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-08|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-09|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-10|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-11|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-12|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-13|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-14|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-15|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-16|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-17|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-18|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-19|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-20|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-21|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-22|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-23|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-24|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-25|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-26|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-27|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-28|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-29|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-04-30|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-01|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-02|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-03|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-04|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-05|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-06|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-07|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-08|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-09|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-10|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-11|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-12|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-13|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-14|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-15|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-16|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-17|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-18|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-19|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-20|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-21|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-22|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-23|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-24|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-25|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-26|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-27|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-28|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-29|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-30|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-05-31|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-01|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-02|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-03|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-04|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-05|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-06|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-07|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-08|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-09|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-10|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-11|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-12|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-13|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-14|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-15|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-16|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-17|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-18|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-19|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-20|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-21|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-22|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-23|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-24|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-25|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-26|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-27|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-28|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-29|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-06-30|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-01|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-02|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-03|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-04|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-05|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-06|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-07|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-08|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-09|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-10|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-11|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-12|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-13|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-14|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-15|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-16|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-17|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-18|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-19|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-20|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-21|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-22|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-23|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-24|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-25|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-26|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-27|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-28|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-29|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-30|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-07-31|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-01|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-02|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-03|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-04|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-05|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-06|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-07|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-08|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-09|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-10|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-11|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-12|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-13|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-14|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-15|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-16|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-17|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-18|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-19|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-20|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-21|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-22|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-23|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-24|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-25|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-26|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-27|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-28|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-29|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-30|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-08-31|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-01|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-02|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-03|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-04|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-05|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-06|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-07|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-08|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-09|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-10|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-11|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-12|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-13|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-14|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-15|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-16|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-17|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-18|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-19|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-20|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-21|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-22|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-23|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-24|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-25|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-26|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-27|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-28|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-29|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-09-30|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-01|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-02|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-03|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-04|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-05|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-06|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-07|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-08|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-09|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-10|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-11|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-12|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-13|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-14|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-15|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-16|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-17|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-18|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-19|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-20|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-21|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-22|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-23|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-24|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-25|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-26|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-27|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-28|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-29|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-30|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-10-31|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-01|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-02|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-03|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-04|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-05|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-06|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-07|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-08|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-09|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-10|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-11|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-12|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-13|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-14|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-15|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-16|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-17|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-18|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-19|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-20|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-21|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-22|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-23|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-24|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-25|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-26|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-27|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-28|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-29|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-11-30|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-01|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-02|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-03|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-04|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-05|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-06|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-07|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-08|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-09|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-10|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-11|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-12|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-13|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-14|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-15|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-16|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-17|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-18|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-19|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-20|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-21|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-22|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-23|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-24|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-25|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-26|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-27|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-28|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-29|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-30|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2020-12-31|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2021-01-01|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2021-01-02|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2021-01-03|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2021-01-04|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2021-01-05|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2021-01-06|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2021-01-07|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2021-01-08|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2021-01-09|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2021-01-10|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2021-01-11|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2021-01-12|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2021-01-13|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2021-01-14|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2021-01-15|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2021-01-16|962.0|0|2089.0|0|1992.0|0|915.0|0
0|2021-01-17|962.0|0|2089.0|0|1992.0|0|915.0|0
