|dates|Bremer_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bremer_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bremer_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Bremer_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Bremer_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bremer_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bremer_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bremer_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
