|dates|Wyoming_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wyoming_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wyoming_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wyoming_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wyoming_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wyoming_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wyoming_NewYork_UnitedStates.TotalPopulation.data|Wyoming_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|39859.0|0
