|dates|Will_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Will_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Will_Illinois_UnitedStates.NYT_ConfirmedDeaths.data|Will_Illinois_UnitedStates.NYT_ConfirmedDeaths.missing|Will_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Will_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Will_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Will_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
