|dates|Maverick_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Maverick_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Maverick_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Maverick_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Maverick_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Maverick_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Maverick_Texas_UnitedStates.TotalPopulation.data|Maverick_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|58722.0|0
