|dates|Manassas_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Manassas_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Manassas_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Manassas_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Manassas_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Manassas_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Manassas_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Manassas_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
