|dates|Staunton_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Staunton_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Staunton_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Staunton_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Staunton_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Staunton_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Staunton_Virginia_UnitedStates.TotalPopulation.data|Staunton_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|24932.0|0
