|dates|Randolph_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Randolph_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Randolph_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Randolph_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Randolph_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Randolph_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Randolph_Indiana_UnitedStates.TotalPopulation.data|Randolph_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|24665.0|0
