|dates|Macon_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Macon_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Macon_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Macon_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Macon_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Macon_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Macon_Alabama_UnitedStates.TotalPopulation.data|Macon_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|18068.0|0
