|dates|Buchanan_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Buchanan_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Buchanan_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Buchanan_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Buchanan_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Buchanan_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Buchanan_Virginia_UnitedStates.TotalPopulation.data|Buchanan_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|21004.0|0
