|dates|Bedford_Virginia_UnitedStates.BLS_EmployedPopulation.data|Bedford_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Bedford_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Bedford_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Bedford_Virginia_UnitedStates.BLS_UnemploymentRate.data|Bedford_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Bedford_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Bedford_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-03|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-03-04|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-03-05|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-03-06|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-03-07|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-03-08|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-03-09|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-03-10|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-03-11|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-03-12|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-03-13|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-03-14|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-03-15|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-03-16|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-03-17|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-03-18|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-03-19|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-03-20|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-03-21|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-03-22|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-03-23|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-03-24|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-03-25|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-03-26|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-03-27|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-03-28|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-03-29|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-03-30|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-03-31|37539.5|0|1239.5|0|3.196317594574383|0|38779.0|0
0|2020-04-01|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-02|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-03|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-04|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-05|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-06|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-07|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-08|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-09|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-10|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-11|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-12|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-13|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-14|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-15|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-16|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-17|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-18|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-19|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-20|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-21|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-22|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-23|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-24|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-25|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-26|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-27|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-28|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-29|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-04-30|33267.5|0|3593.0|0|9.747561753096132|0|36860.5|0
0|2020-05-01|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-02|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-03|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-04|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-05|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-06|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-07|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-08|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-09|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-10|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-11|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-12|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-13|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-14|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-15|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-16|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-17|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-18|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-19|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-20|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-21|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-22|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-23|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-24|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-25|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-26|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-27|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-28|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-29|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-30|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-05-31|34433.0|0|2576.0|0|6.960469075089843|0|37009.0|0
0|2020-06-01|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-02|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-03|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-04|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-05|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-06|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-07|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-08|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-09|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-10|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-11|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-12|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-13|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-14|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-15|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-16|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-17|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-18|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-19|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-20|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-21|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-22|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-23|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-24|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-25|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-26|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-27|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-28|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-29|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-06-30|35052.0|0|2563.0|0|6.813771101954008|0|37615.0|0
0|2020-07-01|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-02|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-03|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-04|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-05|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-06|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-07|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-08|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-09|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-10|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-11|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-12|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-13|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-14|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-15|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-16|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-17|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-18|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-19|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-20|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-21|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-22|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-23|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-24|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-25|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-26|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-27|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-28|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-29|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-30|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-07-31|35216.0|0|2257.0|0|6.0230032289915405|0|37473.0|0
0|2020-08-01|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-02|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-03|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-04|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-05|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-06|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-07|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-08|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-09|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-10|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-11|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-12|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-13|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-14|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-15|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-16|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-17|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-18|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-19|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-20|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-21|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-22|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-23|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-24|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-25|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-26|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-27|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-28|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-29|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-30|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-08-31|36087.0|0|1996.0|0|5.241183730273351|0|38083.0|0
0|2020-09-01|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-02|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-03|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-04|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-05|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-06|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-07|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-08|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-09|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-10|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-11|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-12|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-13|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-14|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-15|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-16|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-17|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-18|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-19|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-20|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-21|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-22|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-23|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-24|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-25|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-26|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-27|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-28|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-29|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-09-30|35233.0|0|1825.0|0|4.924712612661234|0|37058.0|0
0|2020-10-01|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-02|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-03|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-04|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-05|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-06|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-07|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-08|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-09|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-10|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-11|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-12|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-13|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-14|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-15|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-16|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-17|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-18|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-19|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-20|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-21|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-22|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-23|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-24|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-25|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-26|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-27|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-28|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-29|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-30|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-10-31|35640.0|0|1610.0|0|4.322147651006712|0|37250.0|0
0|2020-11-01|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-02|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-03|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-04|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-05|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-06|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-07|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-08|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-09|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-10|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-11|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-12|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-13|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-14|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-15|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-16|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-17|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-18|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-19|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-20|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-21|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-22|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-23|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-24|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-25|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-26|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-27|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-28|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-29|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
0|2020-11-30|35342.0|0|1666.0|0|4.501729355814959|0|37008.0|0
