|dates|Jefferson_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Jefferson_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Jefferson_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Jefferson_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Jefferson_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Jefferson_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Jefferson_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Jefferson_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
