|dates|Marion_Georgia_UnitedStates.BLS_EmployedPopulation.data|Marion_Georgia_UnitedStates.BLS_EmployedPopulation.missing|Marion_Georgia_UnitedStates.BLS_UnemployedPopulation.data|Marion_Georgia_UnitedStates.BLS_UnemployedPopulation.missing|Marion_Georgia_UnitedStates.BLS_UnemploymentRate.data|Marion_Georgia_UnitedStates.BLS_UnemploymentRate.missing|Marion_Georgia_UnitedStates.BLS_LaborForcePopulation.data|Marion_Georgia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-02|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-03|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-04|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-05|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-06|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-07|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-08|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-09|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-10|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-11|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-12|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-13|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-14|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-15|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-16|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-17|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-18|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-19|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-20|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-21|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-22|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-23|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-24|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-25|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-26|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-27|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-28|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-29|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-30|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-01-31|3185.0|0|147.0|0|4.411764705882353|0|3332.0|0
0|2020-02-01|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-02-02|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-02-03|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-02-04|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-02-05|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-02-06|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-02-07|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-02-08|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-02-09|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-02-10|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-02-11|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-02-12|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-02-13|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-02-14|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-02-15|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-02-16|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-02-17|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-02-18|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-02-19|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-02-20|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-02-21|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-02-22|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-02-23|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-02-24|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-02-25|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-02-26|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-02-27|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-02-28|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-02-29|3208.0|0|143.5|0|4.281664926152469|0|3351.5|0
0|2020-03-01|3169.0|0|162.0|0|4.863404383068148|0|3331.0|0
0|2020-03-02|3169.0|0|162.0|0|4.863404383068148|0|3331.0|0
0|2020-03-03|3169.0|0|162.0|0|4.863404383068148|0|3331.0|0
0|2020-03-04|3169.0|0|162.0|0|4.863404383068148|0|3331.0|0
0|2020-03-05|3169.0|0|162.0|0|4.863404383068148|0|3331.0|0
0|2020-03-06|3169.0|0|162.0|0|4.863404383068148|0|3331.0|0
0|2020-03-07|3169.0|0|162.0|0|4.863404383068148|0|3331.0|0
0|2020-03-08|3169.0|0|162.0|0|4.863404383068148|0|3331.0|0
0|2020-03-09|3169.0|0|162.0|0|4.863404383068148|0|3331.0|0
0|2020-03-10|3169.0|0|162.0|0|4.863404383068148|0|3331.0|0
0|2020-03-11|3169.0|0|162.0|0|4.863404383068148|0|3331.0|0
0|2020-03-12|3169.0|0|162.0|0|4.863404383068148|0|3331.0|0
0|2020-03-13|3169.0|0|162.0|0|4.863404383068148|0|3331.0|0
0|2020-03-14|3169.0|0|162.0|0|4.863404383068148|0|3331.0|0
0|2020-03-15|3169.0|0|162.0|0|4.863404383068148|0|3331.0|0
