|dates|Sharp_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sharp_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sharp_Arkansas_UnitedStates.NYT_ConfirmedDeaths.data|Sharp_Arkansas_UnitedStates.NYT_ConfirmedDeaths.missing|Sharp_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sharp_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sharp_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sharp_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
