|dates|Pinal_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Pinal_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Pinal_Arizona_UnitedStates.NYT_ConfirmedDeaths.data|Pinal_Arizona_UnitedStates.NYT_ConfirmedDeaths.missing|Pinal_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Pinal_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Pinal_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Pinal_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
