|dates|Glacier_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Glacier_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Glacier_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Glacier_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Glacier_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Glacier_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Glacier_Montana_UnitedStates.TotalPopulation.data|Glacier_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|13753.0|0
