|dates|Marion_Indiana_UnitedStates.BLS_EmployedPopulation.data|Marion_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Marion_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Marion_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Marion_Indiana_UnitedStates.BLS_UnemploymentRate.data|Marion_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Marion_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Marion_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-23|466432.5|0|16062.5|0|3.3290500419693467|0|482495.0|0
0|2020-03-24|466432.5|0|16062.5|0|3.3290500419693467|0|482495.0|0
0|2020-03-25|466432.5|0|16062.5|0|3.3290500419693467|0|482495.0|0
0|2020-03-26|466432.5|0|16062.5|0|3.3290500419693467|0|482495.0|0
0|2020-03-27|466432.5|0|16062.5|0|3.3290500419693467|0|482495.0|0
0|2020-03-28|466432.5|0|16062.5|0|3.3290500419693467|0|482495.0|0
0|2020-03-29|466432.5|0|16062.5|0|3.3290500419693467|0|482495.0|0
0|2020-03-30|466432.5|0|16062.5|0|3.3290500419693467|0|482495.0|0
0|2020-03-31|466432.5|0|16062.5|0|3.3290500419693467|0|482495.0|0
0|2020-04-01|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-02|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-03|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-04|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-05|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-06|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-07|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-08|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-09|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-10|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-11|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-12|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-13|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-14|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-15|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-16|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-17|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-18|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-19|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-20|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-21|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-22|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-23|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-24|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-25|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-26|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-27|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-28|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-29|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-04-30|399160.0|0|64816.0|0|13.96968808731486|0|463976.0|0
0|2020-05-01|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-02|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-03|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-04|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-05|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-06|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-07|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-08|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-09|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-10|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-11|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-12|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-13|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-14|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-15|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-16|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-17|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-18|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-19|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-20|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-21|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-22|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-23|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-24|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-25|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-26|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-27|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-28|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-29|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-30|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-05-31|427485.0|0|55993.0|0|11.581292220121702|0|483478.0|0
0|2020-06-01|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-02|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-03|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-04|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-05|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-06|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-07|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-08|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-09|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-10|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-11|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-12|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-13|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-14|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-15|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-16|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-17|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-18|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-19|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-20|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-21|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-22|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-23|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-24|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-25|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-26|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-27|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-28|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-29|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-06-30|438565.0|0|58235.0|0|11.722020933977456|0|496800.0|0
0|2020-07-01|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-02|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-03|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-04|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-05|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-06|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-07|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-08|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-09|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-10|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-11|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-12|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-13|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-14|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-15|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-16|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-17|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-18|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-19|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-20|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-21|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-22|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-23|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-24|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-25|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-26|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-27|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-28|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-29|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-30|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-07-31|450785.0|0|56093.0|0|11.06637100051689|0|506878.0|0
0|2020-08-01|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-02|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-03|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-04|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-05|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-06|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-07|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-08|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-09|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-10|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-11|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-12|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-13|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-14|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-15|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-16|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-17|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-18|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-19|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-20|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-21|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-22|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-23|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-24|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-25|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-26|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-27|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-28|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-29|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-30|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-08-31|460130.0|0|46853.0|0|9.241532753563728|0|506983.0|0
0|2020-09-01|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-02|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-03|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-04|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-05|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-06|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-07|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-08|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-09|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-10|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-11|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-12|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-13|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-14|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-15|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-16|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-17|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-18|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-19|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-20|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-21|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-22|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-23|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-24|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-25|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-26|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-27|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-28|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-29|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-09-30|460061.0|0|40250.0|0|8.044996012480237|0|500311.0|0
0|2020-10-01|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-02|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-03|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-04|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-05|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-06|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-07|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-08|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-09|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-10|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-11|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-12|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-13|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-14|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-15|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-16|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-17|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-18|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-19|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-20|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-21|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-22|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-23|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-24|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-25|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-26|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-27|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-28|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-29|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-30|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-10-31|468262.0|0|34514.0|0|6.864687256352729|0|502776.0|0
0|2020-11-01|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
0|2020-11-02|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
0|2020-11-03|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
0|2020-11-04|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
0|2020-11-05|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
0|2020-11-06|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
0|2020-11-07|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
0|2020-11-08|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
0|2020-11-09|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
0|2020-11-10|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
0|2020-11-11|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
0|2020-11-12|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
0|2020-11-13|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
0|2020-11-14|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
0|2020-11-15|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
0|2020-11-16|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
0|2020-11-17|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
0|2020-11-18|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
0|2020-11-19|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
0|2020-11-20|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
0|2020-11-21|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
0|2020-11-22|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
0|2020-11-23|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
0|2020-11-24|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
0|2020-11-25|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
0|2020-11-26|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
0|2020-11-27|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
0|2020-11-28|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
0|2020-11-29|470353.0|0|31928.0|0|6.356601185392241|0|502281.0|0
