|dates|Kent_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kent_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kent_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kent_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kent_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kent_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kent_Maryland_UnitedStates.TotalPopulation.data|Kent_Maryland_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|19422.0|0
