|dates|Pipestone_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Pipestone_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Pipestone_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Pipestone_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Pipestone_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Pipestone_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Pipestone_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Pipestone_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
