|dates|Owen_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Owen_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Owen_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|Owen_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|Owen_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Owen_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Owen_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Owen_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
