|dates|Marlboro_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|Marlboro_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Marlboro_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Marlboro_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Marlboro_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|Marlboro_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Marlboro_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Marlboro_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-02|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-03|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-04|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-05|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-06|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-07|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-08|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-09|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-10|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-11|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-12|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-13|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-14|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-15|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-16|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-17|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-18|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-19|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-20|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-21|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-22|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-23|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-24|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-25|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-26|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-27|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-28|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-29|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-30|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-01-31|8642.5|0|417.0|0|4.602903029968541|0|9059.5|0
0|2020-02-01|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-02-02|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-02-03|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-02-04|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-02-05|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-02-06|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-02-07|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-02-08|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-02-09|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-02-10|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-02-11|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-02-12|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-02-13|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-02-14|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-02-15|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-02-16|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-02-17|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-02-18|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-02-19|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-02-20|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-02-21|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-02-22|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-02-23|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-02-24|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-02-25|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-02-26|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-02-27|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-02-28|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-02-29|8565.5|0|423.5|0|4.711313828012015|0|8989.0|0
0|2020-03-01|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-02|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-03|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-04|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-05|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-06|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-07|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-08|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-09|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-10|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-11|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-12|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-13|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-14|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-15|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-16|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-17|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-18|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-19|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-20|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-21|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-22|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-23|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-24|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-25|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-26|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-27|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-28|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-29|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-30|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-03-31|8553.0|0|446.0|0|4.956106234026003|0|8999.0|0
0|2020-04-01|8022.0|0|1581.0|0|16.46360512339894|0|9603.0|0
0|2020-04-02|8022.0|0|1581.0|0|16.46360512339894|0|9603.0|0
0|2020-04-03|8022.0|0|1581.0|0|16.46360512339894|0|9603.0|0
0|2020-04-04|8022.0|0|1581.0|0|16.46360512339894|0|9603.0|0
0|2020-04-05|8022.0|0|1581.0|0|16.46360512339894|0|9603.0|0
0|2020-04-06|8022.0|0|1581.0|0|16.46360512339894|0|9603.0|0
0|2020-04-07|8022.0|0|1581.0|0|16.46360512339894|0|9603.0|0
0|2020-04-08|8022.0|0|1581.0|0|16.46360512339894|0|9603.0|0
0|2020-04-09|8022.0|0|1581.0|0|16.46360512339894|0|9603.0|0
0|2020-04-10|8022.0|0|1581.0|0|16.46360512339894|0|9603.0|0
0|2020-04-11|8022.0|0|1581.0|0|16.46360512339894|0|9603.0|0
0|2020-04-12|8022.0|0|1581.0|0|16.46360512339894|0|9603.0|0
0|2020-04-13|8022.0|0|1581.0|0|16.46360512339894|0|9603.0|0
0|2020-04-14|8022.0|0|1581.0|0|16.46360512339894|0|9603.0|0
0|2020-04-15|8022.0|0|1581.0|0|16.46360512339894|0|9603.0|0
0|2020-04-16|8022.0|0|1581.0|0|16.46360512339894|0|9603.0|0
0|2020-04-17|8022.0|0|1581.0|0|16.46360512339894|0|9603.0|0
0|2020-04-18|8022.0|0|1581.0|0|16.46360512339894|0|9603.0|0
