|dates|Winona_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Winona_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Winona_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Winona_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Winona_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Winona_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Winona_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Winona_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
