|dates|Allegan_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Allegan_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Allegan_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Allegan_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Allegan_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Allegan_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Allegan_Michigan_UnitedStates.TotalPopulation.data|Allegan_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|118081.0|0
