|dates|Iron_Wisconsin_UnitedStates.BLS_EmployedPopulation.data|Iron_Wisconsin_UnitedStates.BLS_EmployedPopulation.missing|Iron_Wisconsin_UnitedStates.BLS_UnemployedPopulation.data|Iron_Wisconsin_UnitedStates.BLS_UnemployedPopulation.missing|Iron_Wisconsin_UnitedStates.BLS_UnemploymentRate.data|Iron_Wisconsin_UnitedStates.BLS_UnemploymentRate.missing|Iron_Wisconsin_UnitedStates.BLS_LaborForcePopulation.data|Iron_Wisconsin_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|2368.5|0|170.0|0|6.696868229269254|0|2538.5|0
0|2020-01-02|2368.5|0|170.0|0|6.696868229269254|0|2538.5|0
0|2020-01-03|2368.5|0|170.0|0|6.696868229269254|0|2538.5|0
0|2020-01-04|2368.5|0|170.0|0|6.696868229269254|0|2538.5|0
0|2020-01-05|2368.5|0|170.0|0|6.696868229269254|0|2538.5|0
0|2020-01-06|2368.5|0|170.0|0|6.696868229269254|0|2538.5|0
0|2020-01-07|2368.5|0|170.0|0|6.696868229269254|0|2538.5|0
0|2020-01-08|2368.5|0|170.0|0|6.696868229269254|0|2538.5|0
0|2020-01-09|2368.5|0|170.0|0|6.696868229269254|0|2538.5|0
0|2020-01-10|2368.5|0|170.0|0|6.696868229269254|0|2538.5|0
0|2020-01-11|2368.5|0|170.0|0|6.696868229269254|0|2538.5|0
0|2020-01-12|2368.5|0|170.0|0|6.696868229269254|0|2538.5|0
0|2020-01-13|2368.5|0|170.0|0|6.696868229269254|0|2538.5|0
0|2020-01-14|2368.5|0|170.0|0|6.696868229269254|0|2538.5|0
0|2020-01-15|2368.5|0|170.0|0|6.696868229269254|0|2538.5|0
0|2020-01-16|2368.5|0|170.0|0|6.696868229269254|0|2538.5|0
0|2020-01-17|2368.5|0|170.0|0|6.696868229269254|0|2538.5|0
0|2020-01-18|2368.5|0|170.0|0|6.696868229269254|0|2538.5|0
0|2020-01-19|2368.5|0|170.0|0|6.696868229269254|0|2538.5|0
0|2020-01-20|2368.5|0|170.0|0|6.696868229269254|0|2538.5|0
0|2020-01-21|2368.5|0|170.0|0|6.696868229269254|0|2538.5|0
0|2020-01-22|2368.5|0|170.0|0|6.696868229269254|0|2538.5|0
0|2020-01-23|2368.5|0|170.0|0|6.696868229269254|0|2538.5|0
0|2020-01-24|2368.5|0|170.0|0|6.696868229269254|0|2538.5|0
0|2020-01-25|2368.5|0|170.0|0|6.696868229269254|0|2538.5|0
