|dates|Boundary_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Boundary_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Boundary_Idaho_UnitedStates.NYT_ConfirmedDeaths.data|Boundary_Idaho_UnitedStates.NYT_ConfirmedDeaths.missing|Boundary_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Boundary_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Boundary_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Boundary_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
