|dates|Seneca_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Seneca_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Seneca_NewYork_UnitedStates.NYT_ConfirmedDeaths.data|Seneca_NewYork_UnitedStates.NYT_ConfirmedDeaths.missing|Seneca_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Seneca_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Seneca_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Seneca_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
