|dates|Swain_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Swain_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Swain_NorthCarolina_UnitedStates.NYT_ConfirmedDeaths.data|Swain_NorthCarolina_UnitedStates.NYT_ConfirmedDeaths.missing|Swain_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Swain_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Swain_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Swain_NorthCarolina_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
