|dates|Graham_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Graham_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Graham_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Graham_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Graham_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Graham_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Graham_Kansas_UnitedStates.TotalPopulation.data|Graham_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2482.0|0
