|dates|Parke_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Parke_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Parke_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|Parke_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|Parke_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Parke_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Parke_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Parke_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
