|dates|Barber_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Barber_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Barber_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Barber_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Barber_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Barber_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Barber_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Barber_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
