|dates|Cooke_Texas_UnitedStates.BLS_EmployedPopulation.data|Cooke_Texas_UnitedStates.BLS_EmployedPopulation.missing|Cooke_Texas_UnitedStates.BLS_UnemployedPopulation.data|Cooke_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Cooke_Texas_UnitedStates.BLS_UnemploymentRate.data|Cooke_Texas_UnitedStates.BLS_UnemploymentRate.missing|Cooke_Texas_UnitedStates.BLS_LaborForcePopulation.data|Cooke_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-28|19065.5|0|612.5|0|3.112613070433987|0|19678.0|0
0|2020-01-29|19065.5|0|612.5|0|3.112613070433987|0|19678.0|0
0|2020-01-30|19065.5|0|612.5|0|3.112613070433987|0|19678.0|0
0|2020-01-31|19065.5|0|612.5|0|3.112613070433987|0|19678.0|0
0|2020-02-01|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-02-02|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-02-03|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-02-04|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-02-05|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-02-06|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-02-07|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-02-08|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-02-09|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-02-10|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-02-11|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-02-12|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-02-13|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-02-14|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-02-15|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-02-16|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-02-17|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-02-18|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-02-19|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-02-20|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-02-21|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-02-22|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-02-23|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-02-24|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-02-25|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-02-26|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-02-27|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-02-28|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-02-29|19295.0|0|625.0|0|3.137550200803213|0|19920.0|0
0|2020-03-01|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-02|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-03|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-04|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-05|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-06|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-07|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-08|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-09|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-10|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-11|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-12|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-13|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-14|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-15|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-16|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-17|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-18|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-19|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-20|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-21|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-22|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-23|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-24|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-25|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-26|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-27|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-28|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-29|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-30|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-03-31|18733.5|0|874.0|0|4.457478005865102|0|19607.5|0
0|2020-04-01|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-02|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-03|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-04|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-05|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-06|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-07|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-08|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-09|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-10|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-11|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-12|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-13|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-14|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-15|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-16|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-17|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-18|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-19|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-20|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-21|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-22|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-23|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-24|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-25|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-26|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-27|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-28|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-29|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-04-30|16399.5|0|2619.0|0|13.770802113731367|0|19018.5|0
0|2020-05-01|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-02|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-03|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-04|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-05|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-06|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-07|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-08|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-09|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-10|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-11|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-12|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-13|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-14|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-15|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-16|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-17|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-18|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-19|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-20|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-21|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-22|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-23|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-24|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-25|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-26|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-27|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-28|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-29|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-30|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-05-31|16995.0|0|2030.0|0|10.670170827858081|0|19025.0|0
0|2020-06-01|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-02|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-03|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-04|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-05|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-06|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-07|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-08|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-09|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-10|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-11|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-12|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-13|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-14|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-15|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-16|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-17|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-18|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-19|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-20|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-21|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-22|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-23|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-24|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-25|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-26|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-27|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-28|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-29|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-06-30|17592.0|0|1745.0|0|9.024150592129079|0|19337.0|0
0|2020-07-01|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-02|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-03|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-04|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-05|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-06|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-07|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-08|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-09|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-10|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-11|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-12|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-13|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-14|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-15|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-16|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-17|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-18|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-19|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-20|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-21|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-22|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-23|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-24|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-25|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-26|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-27|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-28|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-29|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-30|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-07-31|17676.0|0|1630.0|0|8.442971097068268|0|19306.0|0
0|2020-08-01|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-02|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-03|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-04|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-05|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-06|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-07|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-08|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-09|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-10|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-11|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-12|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-13|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-14|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-15|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-16|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-17|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-18|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-19|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-20|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-21|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-22|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-23|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-24|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-25|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-26|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-27|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-28|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-29|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-30|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-08-31|18244.0|0|1185.0|0|6.099130166246333|0|19429.0|0
0|2020-09-01|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-02|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-03|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-04|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-05|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-06|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-07|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-08|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-09|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-10|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-11|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-12|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-13|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-14|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-15|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-16|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-17|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-18|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-19|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-20|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-21|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-22|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-23|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-24|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-25|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-26|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-27|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-28|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-29|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-09-30|17772.0|0|1389.0|0|7.249099733834351|0|19161.0|0
0|2020-10-01|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-02|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-03|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-04|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-05|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-06|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-07|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-08|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-09|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-10|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-11|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-12|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-13|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-14|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-15|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-16|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-17|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-18|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-19|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-20|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-21|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-22|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-23|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-24|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-25|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-26|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-27|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-28|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-29|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-30|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-10-31|18215.0|0|1270.0|0|6.517834231460098|0|19485.0|0
0|2020-11-01|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-02|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-03|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-04|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-05|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-06|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-07|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-08|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-09|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-10|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-11|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-12|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-13|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-14|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-15|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-16|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-17|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-18|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-19|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-20|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-21|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-22|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-23|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-24|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-25|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-26|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-27|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-28|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-29|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-11-30|17936.0|0|1266.0|0|6.593063222580981|0|19202.0|0
0|2020-12-01|18116.0|0|1200.0|0|6.212466349140609|0|19316.0|0
0|2020-12-02|18116.0|0|1200.0|0|6.212466349140609|0|19316.0|0
0|2020-12-03|18116.0|0|1200.0|0|6.212466349140609|0|19316.0|0
0|2020-12-04|18116.0|0|1200.0|0|6.212466349140609|0|19316.0|0
