|dates|Breathitt_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Breathitt_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Breathitt_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Breathitt_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Breathitt_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Breathitt_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Breathitt_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Breathitt_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-18|3074.0|0|399.5|0|11.501367496761192|0|3473.5|0
0|2020-03-19|3074.0|0|399.5|0|11.501367496761192|0|3473.5|0
0|2020-03-20|3074.0|0|399.5|0|11.501367496761192|0|3473.5|0
0|2020-03-21|3074.0|0|399.5|0|11.501367496761192|0|3473.5|0
0|2020-03-22|3074.0|0|399.5|0|11.501367496761192|0|3473.5|0
0|2020-03-23|3074.0|0|399.5|0|11.501367496761192|0|3473.5|0
0|2020-03-24|3074.0|0|399.5|0|11.501367496761192|0|3473.5|0
0|2020-03-25|3074.0|0|399.5|0|11.501367496761192|0|3473.5|0
0|2020-03-26|3074.0|0|399.5|0|11.501367496761192|0|3473.5|0
0|2020-03-27|3074.0|0|399.5|0|11.501367496761192|0|3473.5|0
0|2020-03-28|3074.0|0|399.5|0|11.501367496761192|0|3473.5|0
0|2020-03-29|3074.0|0|399.5|0|11.501367496761192|0|3473.5|0
0|2020-03-30|3074.0|0|399.5|0|11.501367496761192|0|3473.5|0
0|2020-03-31|3074.0|0|399.5|0|11.501367496761192|0|3473.5|0
0|2020-04-01|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-02|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-03|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-04|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-05|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-06|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-07|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-08|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-09|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-10|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-11|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-12|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-13|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-14|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-15|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-16|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-17|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-18|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-19|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-20|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-21|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-22|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-23|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-24|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-25|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-26|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-27|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-28|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-29|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-04-30|2878.0|0|641.5|0|18.227020883648244|0|3519.5|0
0|2020-05-01|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-02|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-03|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-04|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-05|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-06|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-07|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-08|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-09|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-10|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-11|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-12|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-13|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-14|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-15|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-16|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-17|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-18|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-19|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-20|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-21|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-22|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-23|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-24|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-25|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-26|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-27|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-28|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-29|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-30|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-05-31|2976.0|0|435.0|0|12.752858399296395|0|3411.0|0
0|2020-06-01|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-02|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-03|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-04|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-05|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-06|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-07|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-08|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-09|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-10|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-11|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-12|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-13|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-14|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-15|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-16|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-17|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-18|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-19|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-20|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-21|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-22|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-23|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-24|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-25|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-26|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-27|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-28|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-29|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-06-30|2906.0|0|280.0|0|8.788449466415567|0|3186.0|0
0|2020-07-01|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-02|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-03|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-04|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-05|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-06|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-07|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-08|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-09|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-10|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-11|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-12|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-13|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-14|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-15|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-16|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-17|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-18|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-19|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-20|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-21|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-22|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-23|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-24|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-25|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-26|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-27|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-28|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-29|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-30|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-07-31|2853.0|0|313.0|0|9.886291850915983|0|3166.0|0
0|2020-08-01|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-02|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-03|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-04|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-05|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-06|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-07|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-08|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-09|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-10|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-11|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-12|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-13|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-14|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-15|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-16|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-17|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-18|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-19|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-20|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-21|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-22|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-23|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-24|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-25|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-26|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-27|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-28|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-29|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-30|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-08-31|2872.0|0|264.0|0|8.418367346938776|0|3136.0|0
0|2020-09-01|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-02|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-03|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-04|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-05|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-06|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-07|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-08|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-09|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-10|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-11|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-12|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-13|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-14|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-15|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-16|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-17|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-18|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-19|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-20|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-21|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-22|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-23|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-24|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-25|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-26|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-27|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-28|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-29|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-09-30|2882.0|0|258.0|0|8.21656050955414|0|3140.0|0
0|2020-10-01|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-02|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-03|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-04|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-05|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-06|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-07|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-08|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-09|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-10|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-11|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-12|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-13|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-14|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-15|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-16|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-17|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-18|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-19|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-20|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-21|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-22|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-23|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-24|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-25|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-26|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-27|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-28|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-29|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-30|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-10-31|2922.0|0|232.0|0|7.35573874445149|0|3154.0|0
0|2020-11-01|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-02|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-03|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-04|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-05|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-06|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-07|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-08|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-09|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-10|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-11|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-12|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-13|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-14|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-15|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-16|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-17|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-18|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-19|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-20|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-21|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-22|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-23|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-24|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-25|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-26|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-27|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-28|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-29|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-11-30|2986.0|0|239.0|0|7.410852713178294|0|3225.0|0
0|2020-12-01|2938.0|0|255.0|0|7.986219855934857|0|3193.0|0
0|2020-12-02|2938.0|0|255.0|0|7.986219855934857|0|3193.0|0
0|2020-12-03|2938.0|0|255.0|0|7.986219855934857|0|3193.0|0
0|2020-12-04|2938.0|0|255.0|0|7.986219855934857|0|3193.0|0
0|2020-12-05|2938.0|0|255.0|0|7.986219855934857|0|3193.0|0
0|2020-12-06|2938.0|0|255.0|0|7.986219855934857|0|3193.0|0
0|2020-12-07|2938.0|0|255.0|0|7.986219855934857|0|3193.0|0
0|2020-12-08|2938.0|0|255.0|0|7.986219855934857|0|3193.0|0
0|2020-12-09|2938.0|0|255.0|0|7.986219855934857|0|3193.0|0
