|dates|Lyon_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lyon_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lyon_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lyon_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lyon_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lyon_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lyon_Nevada_UnitedStates.TotalPopulation.data|Lyon_Nevada_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|57510.0|0
