|dates|Todd_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Todd_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Todd_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Todd_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Todd_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Todd_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Todd_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Todd_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
