|dates|Smyth_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Smyth_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Smyth_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Smyth_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Smyth_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Smyth_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Smyth_Virginia_UnitedStates.TotalPopulation.data|Smyth_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|30104.0|0
