|dates|Routt_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Routt_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Routt_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Routt_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Routt_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Routt_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Routt_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Routt_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
