|dates|Phillips_Kansas_UnitedStates.BLS_EmployedPopulation.data|Phillips_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Phillips_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Phillips_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Phillips_Kansas_UnitedStates.BLS_UnemploymentRate.data|Phillips_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Phillips_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Phillips_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-14|2579.5|0|65.5|0|2.4763705103969755|0|2645.0|0
0|2020-03-15|2579.5|0|65.5|0|2.4763705103969755|0|2645.0|0
0|2020-03-16|2579.5|0|65.5|0|2.4763705103969755|0|2645.0|0
0|2020-03-17|2579.5|0|65.5|0|2.4763705103969755|0|2645.0|0
0|2020-03-18|2579.5|0|65.5|0|2.4763705103969755|0|2645.0|0
0|2020-03-19|2579.5|0|65.5|0|2.4763705103969755|0|2645.0|0
0|2020-03-20|2579.5|0|65.5|0|2.4763705103969755|0|2645.0|0
0|2020-03-21|2579.5|0|65.5|0|2.4763705103969755|0|2645.0|0
0|2020-03-22|2579.5|0|65.5|0|2.4763705103969755|0|2645.0|0
0|2020-03-23|2579.5|0|65.5|0|2.4763705103969755|0|2645.0|0
0|2020-03-24|2579.5|0|65.5|0|2.4763705103969755|0|2645.0|0
0|2020-03-25|2579.5|0|65.5|0|2.4763705103969755|0|2645.0|0
0|2020-03-26|2579.5|0|65.5|0|2.4763705103969755|0|2645.0|0
0|2020-03-27|2579.5|0|65.5|0|2.4763705103969755|0|2645.0|0
0|2020-03-28|2579.5|0|65.5|0|2.4763705103969755|0|2645.0|0
0|2020-03-29|2579.5|0|65.5|0|2.4763705103969755|0|2645.0|0
0|2020-03-30|2579.5|0|65.5|0|2.4763705103969755|0|2645.0|0
0|2020-03-31|2579.5|0|65.5|0|2.4763705103969755|0|2645.0|0
0|2020-04-01|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-02|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-03|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-04|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-05|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-06|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-07|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-08|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-09|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-10|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-11|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-12|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-13|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-14|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-15|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-16|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-17|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-18|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-19|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-20|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-21|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-22|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-23|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-24|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-25|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-26|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-27|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-28|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-29|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-04-30|2393.5|0|172.0|0|6.70434613135841|0|2565.5|0
0|2020-05-01|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-02|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-03|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-04|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-05|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-06|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-07|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-08|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-09|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-10|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-11|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-12|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-13|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-14|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-15|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-16|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-17|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-18|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-19|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-20|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-21|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-22|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-23|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-24|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-25|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-26|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-27|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-28|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-29|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-30|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-05-31|2494.0|0|124.0|0|4.736440030557677|0|2618.0|0
0|2020-06-01|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-02|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-03|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-04|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-05|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-06|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-07|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-08|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-09|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-10|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-11|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-12|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-13|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-14|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-15|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-16|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-17|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-18|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-19|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-20|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-21|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-22|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-23|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-24|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-25|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-26|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-27|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-28|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-29|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-06-30|2599.0|0|100.0|0|3.705075954057058|0|2699.0|0
0|2020-07-01|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-02|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-03|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-04|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-05|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-06|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-07|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-08|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-09|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-10|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-11|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-12|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-13|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-14|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-15|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-16|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-17|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-18|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-19|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-20|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-21|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-22|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-23|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-24|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-25|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-26|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-27|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-28|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-29|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-30|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-07-31|2439.0|0|90.0|0|3.5587188612099645|0|2529.0|0
0|2020-08-01|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-02|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-03|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-04|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-05|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-06|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-07|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-08|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-09|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-10|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-11|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-12|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-13|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-14|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-15|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-16|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-17|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-18|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-19|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-20|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-21|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-22|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-23|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-24|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-25|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-26|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-27|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-28|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-29|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-30|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-08-31|2498.0|0|89.0|0|3.440278314650174|0|2587.0|0
0|2020-09-01|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-02|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-03|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-04|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-05|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-06|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-07|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-08|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-09|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-10|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-11|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-12|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-13|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-14|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-15|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-16|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-17|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-18|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-19|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-20|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-21|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-22|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-23|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-24|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-25|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-26|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-27|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-28|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-29|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-09-30|2575.0|0|83.0|0|3.122648607975922|0|2658.0|0
0|2020-10-01|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-02|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-03|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-04|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-05|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-06|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-07|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-08|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-09|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-10|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-11|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-12|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-13|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-14|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-15|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-16|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-17|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-18|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-19|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-20|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-21|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-22|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-23|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-24|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-25|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-26|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-27|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-28|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-29|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-30|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-10-31|2684.0|0|65.0|0|2.364496180429247|0|2749.0|0
0|2020-11-01|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-02|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-03|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-04|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-05|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-06|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-07|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-08|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-09|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-10|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-11|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-12|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-13|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-14|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-15|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-16|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-17|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-18|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-19|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-20|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-21|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-22|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-23|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-24|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-25|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-26|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-27|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-28|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-29|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-11-30|2699.0|0|79.0|0|2.8437724982001438|0|2778.0|0
0|2020-12-01|2655.0|0|88.0|0|3.208166241341597|0|2743.0|0
0|2020-12-02|2655.0|0|88.0|0|3.208166241341597|0|2743.0|0
0|2020-12-03|2655.0|0|88.0|0|3.208166241341597|0|2743.0|0
0|2020-12-04|2655.0|0|88.0|0|3.208166241341597|0|2743.0|0
0|2020-12-05|2655.0|0|88.0|0|3.208166241341597|0|2743.0|0
0|2020-12-06|2655.0|0|88.0|0|3.208166241341597|0|2743.0|0
0|2020-12-07|2655.0|0|88.0|0|3.208166241341597|0|2743.0|0
