|dates|Pacific_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Pacific_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Pacific_Washington_UnitedStates.NYT_ConfirmedDeaths.data|Pacific_Washington_UnitedStates.NYT_ConfirmedDeaths.missing|Pacific_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Pacific_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Pacific_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Pacific_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
