|dates|Storey_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Storey_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Storey_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Storey_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Storey_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Storey_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Storey_Nevada_UnitedStates.TotalPopulation.data|Storey_Nevada_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4123.0|0
