|dates|St.JohntheBaptist_Louisiana_UnitedStates.MaleAndFemale_AtLeast65_Population.data|St.JohntheBaptist_Louisiana_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|St.JohntheBaptist_Louisiana_UnitedStates.Male_Total_Population.data|St.JohntheBaptist_Louisiana_UnitedStates.Male_Total_Population.missing|St.JohntheBaptist_Louisiana_UnitedStates.Female_Total_Population.data|St.JohntheBaptist_Louisiana_UnitedStates.Female_Total_Population.missing|St.JohntheBaptist_Louisiana_UnitedStates.MaleAndFemale_Under18_Population.data|St.JohntheBaptist_Louisiana_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-10-16|6144.0|0|21066.0|0|22118.0|0|10617.0|0
