|dates|Summit_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Summit_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Summit_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Summit_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Summit_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Summit_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Summit_Utah_UnitedStates.TotalPopulation.data|Summit_Utah_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|42145.0|0
