|dates|Hamilton_NewYork_UnitedStates.BLS_EmployedPopulation.data|Hamilton_NewYork_UnitedStates.BLS_EmployedPopulation.missing|Hamilton_NewYork_UnitedStates.BLS_UnemployedPopulation.data|Hamilton_NewYork_UnitedStates.BLS_UnemployedPopulation.missing|Hamilton_NewYork_UnitedStates.BLS_UnemploymentRate.data|Hamilton_NewYork_UnitedStates.BLS_UnemploymentRate.missing|Hamilton_NewYork_UnitedStates.BLS_LaborForcePopulation.data|Hamilton_NewYork_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-29|1948.5|0|186.0|0|8.71398453970485|0|2134.5|0
0|2020-01-30|1948.5|0|186.0|0|8.71398453970485|0|2134.5|0
0|2020-01-31|1948.5|0|186.0|0|8.71398453970485|0|2134.5|0
0|2020-02-01|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-02-02|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-02-03|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-02-04|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-02-05|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-02-06|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-02-07|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-02-08|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-02-09|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-02-10|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-02-11|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-02-12|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-02-13|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-02-14|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-02-15|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-02-16|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-02-17|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-02-18|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-02-19|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-02-20|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-02-21|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-02-22|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-02-23|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-02-24|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-02-25|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-02-26|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-02-27|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-02-28|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-02-29|1933.0|0|186.0|0|8.77772534214252|0|2119.0|0
0|2020-03-01|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-02|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-03|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-04|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-05|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-06|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-07|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-08|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-09|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-10|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-11|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-12|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-13|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-14|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-15|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-16|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-17|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-18|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-19|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-20|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-21|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-22|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-23|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-24|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-25|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-26|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-27|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-28|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-29|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-30|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-03-31|1916.0|0|197.0|0|9.323237103644107|0|2113.0|0
0|2020-04-01|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-02|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-03|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-04|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-05|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-06|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-07|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-08|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-09|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-10|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-11|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-12|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-13|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-14|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-15|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-16|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-17|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-18|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-19|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-20|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-21|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-22|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-23|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-24|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-25|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-26|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-27|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-28|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-29|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-04-30|1737.5|0|309.0|0|15.09894942584901|0|2046.5|0
0|2020-05-01|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-02|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-03|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-04|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-05|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-06|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-07|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-08|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-09|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-10|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-11|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-12|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-13|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-14|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-15|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-16|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-17|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-18|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-19|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-20|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-21|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-22|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-23|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-24|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-25|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-26|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-27|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-28|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-29|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-30|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-05-31|1814.0|0|221.0|0|10.85995085995086|0|2035.0|0
0|2020-06-01|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-02|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-03|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-04|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-05|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-06|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-07|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-08|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-09|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-10|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-11|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-12|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-13|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-14|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-15|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-16|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-17|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-18|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-19|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-20|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-21|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-22|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-23|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-24|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-25|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-26|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-27|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-28|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-29|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-06-30|2075.0|0|182.0|0|8.063801506424458|0|2257.0|0
0|2020-07-01|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-02|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-03|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-04|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-05|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-06|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-07|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-08|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-09|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-10|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-11|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-12|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-13|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-14|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-15|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-16|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-17|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-18|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-19|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-20|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-21|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-22|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-23|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-24|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-25|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-26|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-27|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-28|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-29|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-30|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-07-31|2178.0|0|173.0|0|7.358570820927265|0|2351.0|0
0|2020-08-01|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-02|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-03|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-04|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-05|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-06|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-07|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-08|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-09|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-10|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-11|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-12|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-13|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-14|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-15|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-16|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-17|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-18|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-19|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-20|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-21|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-22|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-23|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-24|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-25|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-26|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-27|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-28|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-29|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-30|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-08-31|2183.0|0|132.0|0|5.70194384449244|0|2315.0|0
0|2020-09-01|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-02|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-03|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-04|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-05|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-06|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-07|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-08|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-09|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-10|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-11|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-12|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-13|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-14|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-15|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-16|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-17|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-18|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-19|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-20|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-21|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-22|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-23|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-24|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-25|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-26|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-27|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-28|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-29|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-09-30|2129.0|0|95.0|0|4.2715827338129495|0|2224.0|0
0|2020-10-01|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-02|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-03|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-04|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-05|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-06|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-07|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-08|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-09|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-10|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-11|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-12|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-13|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-14|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-15|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-16|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-17|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-18|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-19|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-20|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-21|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-22|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-23|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-24|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-25|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-26|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-27|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-28|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-29|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-30|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-10-31|2029.0|0|86.0|0|4.066193853427896|0|2115.0|0
0|2020-11-01|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-02|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-03|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-04|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-05|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-06|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-07|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-08|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-09|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-10|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-11|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-12|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-13|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-14|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-15|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-16|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-17|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-18|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-19|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-20|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-21|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-22|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-23|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-24|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-25|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-26|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-27|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-28|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-29|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-11-30|1949.0|0|129.0|0|6.2078922040423485|0|2078.0|0
0|2020-12-01|1924.0|0|133.0|0|6.465726786582402|0|2057.0|0
0|2020-12-02|1924.0|0|133.0|0|6.465726786582402|0|2057.0|0
0|2020-12-03|1924.0|0|133.0|0|6.465726786582402|0|2057.0|0
0|2020-12-04|1924.0|0|133.0|0|6.465726786582402|0|2057.0|0
0|2020-12-05|1924.0|0|133.0|0|6.465726786582402|0|2057.0|0
0|2020-12-06|1924.0|0|133.0|0|6.465726786582402|0|2057.0|0
0|2020-12-07|1924.0|0|133.0|0|6.465726786582402|0|2057.0|0
0|2020-12-08|1924.0|0|133.0|0|6.465726786582402|0|2057.0|0
