|dates|Douglas_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Douglas_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Douglas_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Douglas_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Douglas_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Douglas_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Douglas_Georgia_UnitedStates.TotalPopulation.data|Douglas_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|146343.0|0
