|dates|Carlton_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Carlton_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Carlton_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Carlton_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Carlton_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Carlton_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Carlton_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Carlton_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
