|dates|Ascension_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ascension_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ascension_Louisiana_UnitedStates.NYT_ConfirmedDeaths.data|Ascension_Louisiana_UnitedStates.NYT_ConfirmedDeaths.missing|Ascension_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ascension_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ascension_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ascension_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
