|dates|Wolfe_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Wolfe_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Wolfe_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Wolfe_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Wolfe_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Wolfe_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Wolfe_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Wolfe_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
