|dates|Tama_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Tama_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Tama_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Tama_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Tama_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Tama_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Tama_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Tama_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
