|dates|Grundy_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Grundy_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Grundy_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Grundy_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Grundy_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Grundy_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Grundy_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Grundy_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-19|4819.0|0|242.5|0|4.791069840956238|0|5061.5|0
0|2020-03-20|4819.0|0|242.5|0|4.791069840956238|0|5061.5|0
0|2020-03-21|4819.0|0|242.5|0|4.791069840956238|0|5061.5|0
0|2020-03-22|4819.0|0|242.5|0|4.791069840956238|0|5061.5|0
0|2020-03-23|4819.0|0|242.5|0|4.791069840956238|0|5061.5|0
0|2020-03-24|4819.0|0|242.5|0|4.791069840956238|0|5061.5|0
0|2020-03-25|4819.0|0|242.5|0|4.791069840956238|0|5061.5|0
0|2020-03-26|4819.0|0|242.5|0|4.791069840956238|0|5061.5|0
0|2020-03-27|4819.0|0|242.5|0|4.791069840956238|0|5061.5|0
0|2020-03-28|4819.0|0|242.5|0|4.791069840956238|0|5061.5|0
0|2020-03-29|4819.0|0|242.5|0|4.791069840956238|0|5061.5|0
0|2020-03-30|4819.0|0|242.5|0|4.791069840956238|0|5061.5|0
0|2020-03-31|4819.0|0|242.5|0|4.791069840956238|0|5061.5|0
0|2020-04-01|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-02|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-03|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-04|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-05|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-06|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-07|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-08|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-09|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-10|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-11|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-12|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-13|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-14|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-15|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-16|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-17|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-18|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-19|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-20|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-21|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-22|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-23|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-24|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-25|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-26|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-27|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-28|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-29|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-04-30|4205.5|0|1441.0|0|25.5202337731338|0|5646.5|0
0|2020-05-01|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-02|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-03|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-04|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-05|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-06|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-07|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-08|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-09|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-10|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-11|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-12|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-13|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-14|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-15|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-16|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-17|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-18|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-19|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-20|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-21|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-22|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-23|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-24|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-25|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-26|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-27|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-28|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-29|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-30|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-05-31|4460.0|0|807.0|0|15.321815074995254|0|5267.0|0
0|2020-06-01|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-02|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-03|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-04|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-05|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-06|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-07|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-08|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-09|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-10|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-11|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-12|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-13|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-14|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-15|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-16|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-17|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-18|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-19|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-20|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-21|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-22|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-23|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-24|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-25|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-26|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-27|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-28|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-29|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-06-30|4278.0|0|614.0|0|12.551103843008994|0|4892.0|0
0|2020-07-01|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-02|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-03|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-04|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-05|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-06|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-07|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-08|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-09|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-10|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-11|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-12|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-13|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-14|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-15|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-16|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-17|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-18|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-19|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-20|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-21|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-22|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-23|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-24|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-25|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-26|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-27|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-28|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-29|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-30|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-07-31|4242.0|0|469.0|0|9.955423476968797|0|4711.0|0
0|2020-08-01|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-02|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-03|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-04|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-05|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-06|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-07|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-08|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-09|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-10|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-11|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-12|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-13|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-14|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-15|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-16|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-17|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-18|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-19|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-20|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-21|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-22|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-23|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-24|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-25|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-26|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-27|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-28|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-29|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-30|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-08-31|4682.0|0|419.0|0|8.214075671436973|0|5101.0|0
0|2020-09-01|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-02|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-03|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-04|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-05|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-06|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-07|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-08|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-09|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-10|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-11|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-12|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-13|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-14|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-15|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-16|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-17|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-18|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-19|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-20|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-21|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-22|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-23|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-24|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-25|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-26|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-27|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-28|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-29|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-09-30|4767.0|0|390.0|0|7.562536358347876|0|5157.0|0
0|2020-10-01|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-02|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-03|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-04|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-05|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-06|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-07|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-08|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-09|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-10|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-11|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-12|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-13|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-14|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-15|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-16|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-17|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-18|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-19|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-20|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-21|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-22|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-23|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-24|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-25|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-26|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-27|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-28|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-29|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-30|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-10-31|4804.0|0|449.0|0|8.547496668570341|0|5253.0|0
0|2020-11-01|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-02|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-03|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-04|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-05|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-06|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-07|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-08|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-09|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-10|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-11|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-12|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-13|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-14|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-15|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-16|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-17|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-18|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-19|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-20|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-21|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-22|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-23|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-24|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-25|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-26|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-27|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-28|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-29|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-11-30|4831.0|0|318.0|0|6.1759564964070695|0|5149.0|0
0|2020-12-01|4682.0|0|354.0|0|7.0293884034948375|0|5036.0|0
0|2020-12-02|4682.0|0|354.0|0|7.0293884034948375|0|5036.0|0
0|2020-12-03|4682.0|0|354.0|0|7.0293884034948375|0|5036.0|0
0|2020-12-04|4682.0|0|354.0|0|7.0293884034948375|0|5036.0|0
0|2020-12-05|4682.0|0|354.0|0|7.0293884034948375|0|5036.0|0
0|2020-12-06|4682.0|0|354.0|0|7.0293884034948375|0|5036.0|0
0|2020-12-07|4682.0|0|354.0|0|7.0293884034948375|0|5036.0|0
0|2020-12-08|4682.0|0|354.0|0|7.0293884034948375|0|5036.0|0
