|dates|Mobile_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Mobile_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Mobile_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Mobile_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Mobile_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Mobile_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Mobile_Alabama_UnitedStates.TotalPopulation.data|Mobile_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|413210.0|0
