|dates|Talbot_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Talbot_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Talbot_Maryland_UnitedStates.NYT_ConfirmedDeaths.data|Talbot_Maryland_UnitedStates.NYT_ConfirmedDeaths.missing|Talbot_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Talbot_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Talbot_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Talbot_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
